"","series","ts","value","max","twd","gro_yr","frost","flags","version"
"114","655",2022-09-02 04:15:00,93,142,49,104,FALSE,NA,"0.1.4"
"115","655",2022-09-02 04:30:00,95,142,47,104,FALSE,NA,"0.1.4"
"116","655",2022-09-02 04:45:00,98,142,44,104,FALSE,NA,"0.1.4"
"117","655",2022-09-02 05:00:00,101,142,41,104,FALSE,NA,"0.1.4"
"118","655",2022-09-02 05:15:00,103,142,39,104,FALSE,NA,"0.1.4"
"119","655",2022-09-02 05:30:00,106,142,36,104,FALSE,NA,"0.1.4"
"120","655",2022-09-02 05:45:00,106,142,36,104,FALSE,NA,"0.1.4"
"121","655",2022-09-02 06:00:00,107,142,35,104,FALSE,NA,"0.1.4"
"122","655",2022-09-02 06:15:00,108,142,34,104,FALSE,NA,"0.1.4"
"123","655",2022-09-02 06:30:00,109,142,33,104,FALSE,NA,"0.1.4"
"124","655",2022-09-02 06:45:00,110,142,32,104,FALSE,NA,"0.1.4"
"125","655",2022-09-02 07:00:00,111,142,31,104,FALSE,NA,"0.1.4"
"126","655",2022-09-02 07:15:00,112,142,30,104,FALSE,NA,"0.1.4"
"127","655",2022-09-02 07:30:00,114,142,28,104,FALSE,NA,"0.1.4"
"128","655",2022-09-02 07:45:00,114,142,28,104,FALSE,NA,"0.1.4"
"129","655",2022-09-02 08:00:00,115,142,27,104,FALSE,NA,"0.1.4"
"130","655",2022-09-02 08:15:00,117,142,25,104,FALSE,NA,"0.1.4"
"131","655",2022-09-02 08:30:00,118,142,24,104,FALSE,NA,"0.1.4"
"132","655",2022-09-02 08:45:00,120,142,22,104,FALSE,NA,"0.1.4"
"133","655",2022-09-02 09:00:00,120,142,22,104,FALSE,NA,"0.1.4"
"134","655",2022-09-02 09:15:00,122,142,20,104,FALSE,NA,"0.1.4"
"135","655",2022-09-02 09:30:00,125,142,17,104,FALSE,NA,"0.1.4"
"136","655",2022-09-02 09:45:00,126,142,16,104,FALSE,NA,"0.1.4"
"137","655",2022-09-02 10:00:00,126,142,16,104,FALSE,NA,"0.1.4"
"138","655",2022-09-02 10:15:00,126,142,16,104,FALSE,NA,"0.1.4"
"139","655",2022-09-02 10:30:00,128,142,14,104,FALSE,NA,"0.1.4"
"140","655",2022-09-02 10:45:00,128,142,14,104,FALSE,NA,"0.1.4"
"141","655",2022-09-02 11:00:00,128,142,14,104,FALSE,NA,"0.1.4"
"142","655",2022-09-02 11:15:00,128,142,14,104,FALSE,NA,"0.1.4"
"143","655",2022-09-02 11:30:00,129,142,13,104,FALSE,NA,"0.1.4"
"144","655",2022-09-02 11:45:00,135,142,7,104,FALSE,NA,"0.1.4"
"145","655",2022-09-02 12:00:00,134,142,8,104,FALSE,NA,"0.1.4"
"146","655",2022-09-02 12:15:00,134,142,8,104,FALSE,NA,"0.1.4"
"147","655",2022-09-02 12:30:00,134,142,8,104,FALSE,NA,"0.1.4"
"148","655",2022-09-02 12:45:00,135,142,7,104,FALSE,NA,"0.1.4"
"149","655",2022-09-02 13:00:00,134,142,8,104,FALSE,NA,"0.1.4"
"150","655",2022-09-02 13:15:00,138,142,4,104,FALSE,NA,"0.1.4"
"151","655",2022-09-02 13:30:00,138,142,4,104,FALSE,NA,"0.1.4"
"152","655",2022-09-02 13:45:00,138,142,4,104,FALSE,NA,"0.1.4"
"153","655",2022-09-02 14:00:00,138,142,4,104,FALSE,NA,"0.1.4"
"154","655",2022-09-02 14:15:00,139,142,3,104,FALSE,NA,"0.1.4"
"155","655",2022-09-02 14:30:00,139,142,3,104,FALSE,NA,"0.1.4"
"156","655",2022-09-02 14:45:00,139,142,3,104,FALSE,NA,"0.1.4"
"157","655",2022-09-02 15:00:00,140,142,2,104,FALSE,NA,"0.1.4"
"158","655",2022-09-02 15:15:00,139,142,3,104,FALSE,NA,"0.1.4"
"159","655",2022-09-02 15:30:00,139,142,3,104,FALSE,NA,"0.1.4"
"160","655",2022-09-02 15:45:00,139,142,3,104,FALSE,NA,"0.1.4"
"161","655",2022-09-02 16:00:00,139,142,3,104,FALSE,NA,"0.1.4"
"162","655",2022-09-02 16:15:00,139,142,3,104,FALSE,NA,"0.1.4"
"163","655",2022-09-02 16:30:00,139,142,3,104,FALSE,NA,"0.1.4"
"164","655",2022-09-02 16:45:00,139,142,3,104,FALSE,NA,"0.1.4"
"165","655",2022-09-02 17:00:00,139,142,3,104,FALSE,NA,"0.1.4"
"166","655",2022-09-02 17:15:00,139,142,3,104,FALSE,NA,"0.1.4"
"167","655",2022-09-02 17:30:00,139,142,3,104,FALSE,NA,"0.1.4"
"168","655",2022-09-02 17:45:00,139,142,3,104,FALSE,NA,"0.1.4"
"169","655",2022-09-02 18:00:00,139,142,3,104,FALSE,NA,"0.1.4"
"170","655",2022-09-02 18:15:00,138,142,4,104,FALSE,NA,"0.1.4"
"171","655",2022-09-02 18:30:00,138,142,4,104,FALSE,NA,"0.1.4"
"172","655",2022-09-02 18:45:00,137,142,5,104,FALSE,NA,"0.1.4"
"173","655",2022-09-02 19:00:00,136,142,6,104,FALSE,NA,"0.1.4"
"174","655",2022-09-02 19:15:00,136,142,6,104,FALSE,NA,"0.1.4"
"175","655",2022-09-02 19:30:00,135,142,7,104,FALSE,NA,"0.1.4"
"176","655",2022-09-02 19:45:00,134,142,8,104,FALSE,NA,"0.1.4"
"177","655",2022-09-02 20:00:00,133,142,9,104,FALSE,NA,"0.1.4"
"178","655",2022-09-02 20:15:00,130,142,12,104,FALSE,NA,"0.1.4"
"179","655",2022-09-02 20:30:00,127,142,15,104,FALSE,NA,"0.1.4"
"180","655",2022-09-02 20:45:00,126,142,16,104,FALSE,NA,"0.1.4"
"181","655",2022-09-02 21:00:00,124,142,18,104,FALSE,NA,"0.1.4"
"182","655",2022-09-02 21:15:00,122,142,20,104,FALSE,NA,"0.1.4"
"183","655",2022-09-02 21:30:00,118,142,24,104,FALSE,NA,"0.1.4"
"184","655",2022-09-02 21:45:00,118,142,24,104,FALSE,NA,"0.1.4"
"185","655",2022-09-02 22:00:00,116,142,26,104,FALSE,NA,"0.1.4"
"186","655",2022-09-02 22:15:00,116,142,26,104,FALSE,NA,"0.1.4"
"187","655",2022-09-02 22:30:00,114,142,28,104,FALSE,NA,"0.1.4"
"188","655",2022-09-02 22:45:00,113,142,29,104,FALSE,NA,"0.1.4"
"189","655",2022-09-02 23:00:00,114,142,28,104,FALSE,NA,"0.1.4"
"190","655",2022-09-02 23:15:00,114,142,28,104,FALSE,NA,"0.1.4"
"191","655",2022-09-02 23:30:00,114,142,28,104,FALSE,NA,"0.1.4"
"192","655",2022-09-02 23:45:00,114,142,28,104,FALSE,NA,"0.1.4"
"193","655",2022-09-03,113,142,29,104,FALSE,NA,"0.1.4"
"194","655",2022-09-03 00:15:00,114,142,28,104,FALSE,NA,"0.1.4"
"195","655",2022-09-03 00:30:00,113,142,29,104,FALSE,NA,"0.1.4"
"196","655",2022-09-03 00:45:00,113,142,29,104,FALSE,NA,"0.1.4"
"197","655",2022-09-03 01:00:00,113,142,29,104,FALSE,NA,"0.1.4"
"198","655",2022-09-03 01:15:00,113,142,29,104,FALSE,NA,"0.1.4"
"199","655",2022-09-03 01:30:00,113,142,29,104,FALSE,NA,"0.1.4"
"200","655",2022-09-03 01:45:00,113,142,29,104,FALSE,NA,"0.1.4"
"201","655",2022-09-03 02:00:00,113,142,29,104,FALSE,NA,"0.1.4"
"202","655",2022-09-03 02:15:00,113,142,29,104,FALSE,NA,"0.1.4"
"203","655",2022-09-03 02:30:00,113,142,29,104,FALSE,NA,"0.1.4"
"204","655",2022-09-03 02:45:00,113,142,29,104,FALSE,NA,"0.1.4"
"205","655",2022-09-03 03:00:00,113,142,29,104,FALSE,NA,"0.1.4"
"206","655",2022-09-03 03:15:00,114,142,28,104,FALSE,NA,"0.1.4"
"207","655",2022-09-03 03:30:00,114,142,28,104,FALSE,NA,"0.1.4"
"208","655",2022-09-03 03:45:00,114,142,28,104,FALSE,NA,"0.1.4"
"209","655",2022-09-03 04:00:00,115,142,27,104,FALSE,NA,"0.1.4"
"210","655",2022-09-03 04:15:00,116,142,26,104,FALSE,NA,"0.1.4"
"211","655",2022-09-03 04:30:00,117,142,25,104,FALSE,NA,"0.1.4"
"212","655",2022-09-03 04:45:00,120,142,22,104,FALSE,NA,"0.1.4"
"213","655",2022-09-03 05:00:00,120,142,22,104,FALSE,NA,"0.1.4"
"214","655",2022-09-03 05:15:00,122,142,20,104,FALSE,NA,"0.1.4"
"215","655",2022-09-03 05:30:00,122,142,20,104,FALSE,NA,"0.1.4"
"216","655",2022-09-03 05:45:00,125,142,17,104,FALSE,NA,"0.1.4"
"217","655",2022-09-03 06:00:00,124,142,18,104,FALSE,NA,"0.1.4"
"218","655",2022-09-03 06:15:00,126,142,16,104,FALSE,NA,"0.1.4"
"219","655",2022-09-03 06:30:00,128,142,14,104,FALSE,NA,"0.1.4"
"220","655",2022-09-03 06:45:00,129,142,13,104,FALSE,NA,"0.1.4"
"221","655",2022-09-03 07:00:00,130,142,12,104,FALSE,NA,"0.1.4"
"222","655",2022-09-03 07:15:00,130,142,12,104,FALSE,NA,"0.1.4"
"223","655",2022-09-03 07:30:00,130,142,12,104,FALSE,NA,"0.1.4"
"224","655",2022-09-03 07:45:00,130,142,12,104,FALSE,NA,"0.1.4"
"225","655",2022-09-03 08:00:00,129,142,13,104,FALSE,NA,"0.1.4"
"226","655",2022-09-03 08:15:00,131,142,11,104,FALSE,NA,"0.1.4"
"227","655",2022-09-03 08:30:00,132,142,10,104,FALSE,NA,"0.1.4"
"228","655",2022-09-03 08:45:00,132,142,10,104,FALSE,NA,"0.1.4"
"229","655",2022-09-03 09:00:00,133,142,9,104,FALSE,NA,"0.1.4"
"230","655",2022-09-03 09:15:00,133,142,9,104,FALSE,NA,"0.1.4"
"231","655",2022-09-03 09:30:00,133,142,9,104,FALSE,NA,"0.1.4"
"232","655",2022-09-03 09:45:00,134,142,8,104,FALSE,NA,"0.1.4"
"233","655",2022-09-03 10:00:00,132,142,10,104,FALSE,NA,"0.1.4"
"234","655",2022-09-03 10:15:00,135,142,7,104,FALSE,NA,"0.1.4"
"235","655",2022-09-03 10:30:00,134,142,8,104,FALSE,NA,"0.1.4"
"236","655",2022-09-03 10:45:00,134,142,8,104,FALSE,NA,"0.1.4"
"237","655",2022-09-03 11:00:00,133,142,9,104,FALSE,NA,"0.1.4"
"238","655",2022-09-03 11:15:00,134,142,8,104,FALSE,NA,"0.1.4"
"239","655",2022-09-03 11:30:00,135,142,7,104,FALSE,NA,"0.1.4"
"240","655",2022-09-03 11:45:00,134,142,8,104,FALSE,NA,"0.1.4"
"241","655",2022-09-03 12:00:00,136,142,6,104,FALSE,NA,"0.1.4"
"242","655",2022-09-03 12:15:00,136,142,6,104,FALSE,NA,"0.1.4"
"243","655",2022-09-03 12:30:00,137,142,5,104,FALSE,NA,"0.1.4"
"244","655",2022-09-03 12:45:00,137,142,5,104,FALSE,NA,"0.1.4"
"245","655",2022-09-03 13:00:00,138,142,4,104,FALSE,NA,"0.1.4"
"246","655",2022-09-03 13:15:00,139,142,3,104,FALSE,NA,"0.1.4"
"247","655",2022-09-03 13:30:00,139,142,3,104,FALSE,NA,"0.1.4"
"248","655",2022-09-03 13:45:00,139,142,3,104,FALSE,NA,"0.1.4"
"249","655",2022-09-03 14:00:00,140,142,2,104,FALSE,NA,"0.1.4"
"250","655",2022-09-03 14:15:00,141,142,1,104,FALSE,NA,"0.1.4"
"251","655",2022-09-03 14:30:00,141,142,1,104,FALSE,NA,"0.1.4"
"252","655",2022-09-03 14:45:00,145,145,0,107,FALSE,"out1, fill","0.1.4"
"253","655",2022-09-03 15:00:00,149,149,0,111,FALSE,NA,"0.1.4"
"254","655",2022-09-03 15:15:00,149,149,0,111,FALSE,NA,"0.1.4"
"255","655",2022-09-03 15:30:00,149,149,0,111,FALSE,NA,"0.1.4"
"256","655",2022-09-03 15:45:00,149,149,0,111,FALSE,NA,"0.1.4"
"257","655",2022-09-03 16:00:00,149,149,0,111,FALSE,NA,"0.1.4"
"258","655",2022-09-03 16:15:00,149,149,0,111,FALSE,NA,"0.1.4"
"259","655",2022-09-03 16:30:00,149,149,0,111,FALSE,NA,"0.1.4"
"260","655",2022-09-03 16:45:00,149,149,0,111,FALSE,NA,"0.1.4"
"261","655",2022-09-03 17:00:00,148,149,1,111,FALSE,NA,"0.1.4"
"262","655",2022-09-03 17:15:00,148,149,1,111,FALSE,NA,"0.1.4"
"263","655",2022-09-03 17:30:00,148,149,1,111,FALSE,NA,"0.1.4"
"264","655",2022-09-03 17:45:00,148,149,1,111,FALSE,NA,"0.1.4"
"265","655",2022-09-03 18:00:00,147,149,2,111,FALSE,NA,"0.1.4"
"266","655",2022-09-03 18:15:00,147,149,2,111,FALSE,NA,"0.1.4"
"267","655",2022-09-03 18:30:00,148,149,1,111,FALSE,NA,"0.1.4"
"268","655",2022-09-03 18:45:00,146,149,3,111,FALSE,NA,"0.1.4"
"269","655",2022-09-03 19:00:00,145,149,4,111,FALSE,NA,"0.1.4"
"270","655",2022-09-03 19:15:00,147,149,2,111,FALSE,NA,"0.1.4"
"271","655",2022-09-03 19:30:00,144,149,5,111,FALSE,NA,"0.1.4"
"272","655",2022-09-03 19:45:00,143,149,6,111,FALSE,NA,"0.1.4"
"273","655",2022-09-03 20:00:00,139,149,10,111,FALSE,NA,"0.1.4"
"274","655",2022-09-03 20:15:00,138,149,11,111,FALSE,NA,"0.1.4"
"275","655",2022-09-03 20:30:00,136,149,13,111,FALSE,NA,"0.1.4"
"276","655",2022-09-03 20:45:00,134,149,15,111,FALSE,NA,"0.1.4"
"277","655",2022-09-03 21:00:00,131,149,18,111,FALSE,NA,"0.1.4"
"278","655",2022-09-03 21:15:00,130,149,19,111,FALSE,NA,"0.1.4"
"279","655",2022-09-03 21:30:00,127,149,22,111,FALSE,NA,"0.1.4"
"280","655",2022-09-03 21:45:00,126,149,23,111,FALSE,NA,"0.1.4"
"281","655",2022-09-03 22:00:00,122,149,27,111,FALSE,NA,"0.1.4"
"282","655",2022-09-03 22:15:00,121,149,28,111,FALSE,NA,"0.1.4"
"283","655",2022-09-03 22:30:00,119,149,30,111,FALSE,NA,"0.1.4"
"284","655",2022-09-03 22:45:00,115,149,34,111,FALSE,NA,"0.1.4"
"285","655",2022-09-03 23:00:00,115,149,34,111,FALSE,NA,"0.1.4"
"286","655",2022-09-03 23:15:00,114,149,35,111,FALSE,NA,"0.1.4"
"287","655",2022-09-03 23:30:00,113,149,36,111,FALSE,NA,"0.1.4"
"288","655",2022-09-03 23:45:00,113,149,36,111,FALSE,NA,"0.1.4"
"289","655",2022-09-04,113,149,36,111,FALSE,NA,"0.1.4"
"290","655",2022-09-04 00:15:00,113,149,36,111,FALSE,NA,"0.1.4"
"291","655",2022-09-04 00:30:00,113,149,36,111,FALSE,NA,"0.1.4"
"292","655",2022-09-04 00:45:00,113,149,36,111,FALSE,NA,"0.1.4"
"293","655",2022-09-04 01:00:00,113,149,36,111,FALSE,NA,"0.1.4"
"294","655",2022-09-04 01:15:00,112,149,37,111,FALSE,NA,"0.1.4"
"295","655",2022-09-04 01:30:00,112,149,37,111,FALSE,NA,"0.1.4"
"296","655",2022-09-04 01:45:00,112,149,37,111,FALSE,NA,"0.1.4"
"297","655",2022-09-04 02:00:00,113,149,36,111,FALSE,NA,"0.1.4"
"298","655",2022-09-04 02:15:00,114,149,35,111,FALSE,NA,"0.1.4"
"299","655",2022-09-04 02:30:00,112,149,37,111,FALSE,NA,"0.1.4"
"300","655",2022-09-04 02:45:00,114,149,35,111,FALSE,NA,"0.1.4"
"301","655",2022-09-04 03:00:00,113,149,36,111,FALSE,NA,"0.1.4"
"302","655",2022-09-04 03:15:00,114,149,35,111,FALSE,NA,"0.1.4"
"303","655",2022-09-04 03:30:00,114,149,35,111,FALSE,NA,"0.1.4"
"304","655",2022-09-04 03:45:00,117,149,32,111,FALSE,NA,"0.1.4"
"305","655",2022-09-04 04:00:00,119,149,30,111,FALSE,NA,"0.1.4"
"306","655",2022-09-04 04:15:00,119,149,30,111,FALSE,NA,"0.1.4"
"307","655",2022-09-04 04:30:00,122,149,27,111,FALSE,NA,"0.1.4"
"308","655",2022-09-04 04:45:00,123,149,26,111,FALSE,NA,"0.1.4"
"309","655",2022-09-04 05:00:00,123,149,26,111,FALSE,NA,"0.1.4"
"310","655",2022-09-04 05:15:00,128,149,21,111,FALSE,NA,"0.1.4"
"311","655",2022-09-04 05:30:00,125,149,24,111,FALSE,NA,"0.1.4"
"312","655",2022-09-04 05:45:00,127,149,22,111,FALSE,NA,"0.1.4"
"313","655",2022-09-04 06:00:00,129,149,20,111,FALSE,NA,"0.1.4"
"314","655",2022-09-04 06:15:00,128,149,21,111,FALSE,NA,"0.1.4"
"315","655",2022-09-04 06:30:00,130,149,19,111,FALSE,NA,"0.1.4"
"316","655",2022-09-04 06:45:00,128,149,21,111,FALSE,NA,"0.1.4"
"317","655",2022-09-04 07:00:00,131,149,18,111,FALSE,NA,"0.1.4"
"318","655",2022-09-04 07:15:00,133,149,16,111,FALSE,NA,"0.1.4"
"319","655",2022-09-04 07:30:00,134,149,15,111,FALSE,NA,"0.1.4"
"320","655",2022-09-04 07:45:00,134,149,15,111,FALSE,NA,"0.1.4"
"321","655",2022-09-04 08:00:00,134,149,15,111,FALSE,NA,"0.1.4"
"322","655",2022-09-04 08:15:00,135,149,14,111,FALSE,NA,"0.1.4"
"323","655",2022-09-04 08:30:00,135,149,14,111,FALSE,NA,"0.1.4"
"324","655",2022-09-04 08:45:00,137,149,12,111,FALSE,NA,"0.1.4"
"325","655",2022-09-04 09:00:00,138,149,11,111,FALSE,NA,"0.1.4"
"326","655",2022-09-04 09:15:00,139,149,10,111,FALSE,NA,"0.1.4"
"327","655",2022-09-04 09:30:00,138,149,11,111,FALSE,NA,"0.1.4"
"328","655",2022-09-04 09:45:00,139,149,10,111,FALSE,NA,"0.1.4"
"329","655",2022-09-04 10:00:00,138,149,11,111,FALSE,NA,"0.1.4"
"330","655",2022-09-04 10:15:00,140,149,9,111,FALSE,NA,"0.1.4"
"331","655",2022-09-04 10:30:00,139,149,10,111,FALSE,NA,"0.1.4"
"332","655",2022-09-04 10:45:00,142,149,7,111,FALSE,NA,"0.1.4"
