"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","UPLO_660",2022-12-03,337,2022-11-28 03:45:00,2022-12-03 06:15:00,7350,-245,-0.000470776842520354,NA,NA,NA,NA,NA,NA
"2","UPLO_660",2022-12-03,337,2022-12-03 13:30:00,2022-12-03 18:00:00,270,-19,-0.00100779727094417,NA,NA,NA,NA,NA,NA
"3","UPLO_660",2022-12-04,338,NA,NA,NA,NA,NA,2022-12-03 18:00:00,2022-12-04 02:00:00,480,42,0.00175913547240734,NA
"4","UPLO_660",2022-12-06,340,NA,NA,NA,NA,NA,2022-12-05 18:45:00,2022-12-06 01:30:00,405,3,7.44997871428332e-05,NA
"5","UPLO_660",2022-12-07,341,2022-12-07 01:45:00,2022-12-07 20:30:00,1125,-96,-0.00120679729627115,2022-12-06 17:45:00,2022-12-07 01:45:00,480,2,1.74539512769569e-05,NA
"6","UPLO_660",2022-12-08,342,NA,NA,NA,NA,NA,2022-12-07 20:30:00,2022-12-08 23:00:00,1590,3,1.88853404041624e-05,NA
"7","UPLO_660",2022-12-10,344,2022-12-08 23:00:00,2022-12-10 07:00:00,1920,-23,-0.000226713128600623,2022-12-10 07:00:00,2022-12-10 23:45:00,1005,89,0.00162689324056467,NA
"8","UPLO_660",2022-12-13,347,2022-12-10 23:45:00,2022-12-13 18:30:00,4005,-134,-0.000413563837801381,NA,NA,NA,NA,NA,NA
"9","UPLO_660",2022-12-22,356,NA,NA,NA,NA,NA,2022-12-13 18:30:00,2022-12-22 07:15:00,12285,34,3.03375087843704e-05,NA
"10","UPLO_660",2022-12-23,357,2022-12-22 07:15:00,2022-12-23 02:45:00,1170,-56,-0.00100270474953647,NA,NA,NA,NA,NA,NA
"11","UPLO_660",2022-12-26,360,NA,NA,NA,NA,NA,2022-12-23 02:45:00,2022-12-26 04:45:00,4440,58,7.80972145626164e-05,NA
"12","UPLO_660",2022-12-27,361,NA,NA,NA,NA,NA,2022-12-27 02:45:00,2022-12-27 10:00:00,435,3,3.48535409713017e-05,-1
