"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","UPLO_664",2023-07-10,191,2023-07-10 13:45:00,2023-07-10 22:30:00,525,-3,-5.20520520520654e-05,NA,NA,NA,NA,NA,1
"2","UPLO_664",2023-07-11,192,2023-07-11 08:00:00,2023-07-11 22:30:00,870,-2,-1.37021884540119e-05,2023-07-10 22:30:00,2023-07-11 08:00:00,570,4,8.77192982461683e-05,NA
"3","UPLO_664",2023-07-12,193,2023-07-12 11:45:00,2023-07-12 22:30:00,645,-3,-6.1389084644217e-05,2023-07-11 22:30:00,2023-07-12 11:45:00,795,4,8.16551256803739e-05,1
"4","UPLO_664",2023-07-13,194,2023-07-13 10:45:00,2023-07-13 20:30:00,585,-2,-3.07483844070384e-05,2023-07-12 22:30:00,2023-07-13 10:45:00,735,4,9.55582232879196e-05,1
"5","UPLO_664",2023-07-14,195,2023-07-14 09:30:00,2023-07-14 22:00:00,750,-3,-4.5148315735219e-05,2023-07-13 20:30:00,2023-07-14 09:30:00,780,4,8.98600584146015e-05,NA
"6","UPLO_664",2023-07-15,196,2023-07-15 09:00:00,2023-07-15 21:30:00,750,-4,-6.0734037202109e-05,2023-07-14 22:00:00,2023-07-15 09:00:00,660,4,0.000102474015518264,NA
"7","UPLO_664",2023-07-16,197,2023-07-16 11:30:00,2023-07-16 22:00:00,630,-3,-6.57740192621856e-05,2023-07-15 21:30:00,2023-07-16 11:30:00,840,6,0.000136764324604675,1
"8","UPLO_664",2023-07-17,198,2023-07-17 11:00:00,2023-07-17 23:30:00,750,-2,-2.4635495224336e-05,2023-07-16 22:00:00,2023-07-17 11:00:00,780,6,0.000129280223621195,NA
"9","UPLO_664",2023-07-18,199,2023-07-18 05:45:00,2023-07-18 21:30:00,945,-2,-1.5186202686202e-05,2023-07-17 23:30:00,2023-07-18 05:45:00,375,3,8.16714150042436e-05,NA
"10","UPLO_664",2023-07-19,200,2023-07-19 08:30:00,2023-07-19 21:30:00,780,-4,-6.83581501191877e-05,2023-07-18 21:30:00,2023-07-19 08:30:00,660,3,7.5977162934276e-05,NA
