"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","UPLO_662",2022-12-01,335,NA,NA,NA,NA,NA,2022-11-29 22:15:00,2022-12-01 13:00:00,2325,3,1.27441218462413e-05,NA
"2","UPLO_662",2022-12-03,337,2022-12-01 13:00:00,2022-12-03 17:30:00,3150,-36,-0.00012409709181612,NA,NA,NA,NA,NA,NA
"3","UPLO_662",2022-12-04,338,NA,NA,NA,NA,NA,2022-12-03 17:30:00,2022-12-04 01:30:00,480,100,0.00462703010515844,NA
"4","UPLO_662",2022-12-05,339,2022-12-04 01:30:00,2022-12-05 18:00:00,2430,-15,-3.46312029355203e-05,NA,NA,NA,NA,NA,NA
"5","UPLO_662",2022-12-06,340,NA,NA,NA,NA,NA,2022-12-05 18:00:00,2022-12-06 02:00:00,480,15,0.000632427213331938,NA
"6","UPLO_662",2022-12-10,344,2022-12-06 02:00:00,2022-12-10 09:30:00,6210,-271,-0.000862001704327998,NA,NA,NA,NA,NA,NA
"7","UPLO_662",2022-12-11,345,NA,NA,NA,NA,NA,2022-12-10 09:30:00,2022-12-11 04:00:00,1110,98,0.00177205626677846,NA
"8","UPLO_662",2022-12-13,347,2022-12-11 04:00:00,2022-12-13 19:45:00,3825,-273,-0.000840860521413494,NA,NA,NA,NA,NA,NA
"9","UPLO_662",2022-12-15,349,2022-12-14 23:00:00,2022-12-15 11:15:00,735,-2,-3.0518874215412e-05,NA,NA,NA,NA,NA,NA
"10","UPLO_662",2022-12-16,350,NA,NA,NA,NA,NA,2022-12-16 08:45:00,2022-12-16 23:30:00,885,6,1.78444629679037e-05,NA
"11","UPLO_662",2022-12-17,351,2022-12-16 23:30:00,2022-12-17 18:45:00,1155,-75,-0.000947870694699553,2022-12-17 18:45:00,2022-12-17 23:45:00,300,15,0.000904761904769851,-1
"12","UPLO_662",2022-12-18,352,2022-12-17 23:45:00,2022-12-18 20:30:00,1245,-208,-0.00300020249063383,NA,NA,NA,NA,NA,NA
"13","UPLO_662",2022-12-20,354,2022-12-20 00:45:00,2022-12-20 07:00:00,375,-4,-0.000161443494776493,2022-12-18 20:30:00,2022-12-20 00:45:00,1695,7,2.93095185059135e-05,NA
"14","UPLO_662",2022-12-20,354,NA,NA,NA,NA,NA,2022-12-20 07:00:00,2022-12-20 11:45:00,285,4,9.35672514621716e-05,NA
"15","UPLO_662",2022-12-22,356,2022-12-22 07:15:00,2022-12-22 23:45:00,990,-59,-0.00119518273161136,2022-12-20 13:45:00,2022-12-22 07:15:00,2490,218,0.00160876009632709,NA
"16","UPLO_662",2022-12-23,357,NA,NA,NA,NA,NA,2022-12-22 23:45:00,2022-12-23 13:30:00,825,58,0.00160389610390075,NA
"17","UPLO_662",2022-12-30,364,2022-12-29 18:15:00,2022-12-30 04:15:00,600,-2,-1.14208284939656e-05,NA,NA,NA,NA,NA,NA
"18","UPLO_662",2023-01-03,3,NA,NA,NA,NA,NA,2022-12-30 04:15:00,2023-01-03 23:45:00,6930,14,2.82958106745987e-05,NA
"19","UPLO_662",2023-01-05,5,2023-01-05 06:15:00,2023-01-05 19:30:00,795,-3,-1.3256252249707e-05,2023-01-04 16:30:00,2023-01-05 06:15:00,825,7,4.13154097366346e-05,NA
"20","UPLO_662",2023-01-09,9,2023-01-05 20:45:00,2023-01-09 13:45:00,5340,-16,-4.70507705938236e-05,NA,NA,NA,NA,NA,NA
"21","UPLO_662",2023-01-10,10,2023-01-09 20:00:00,2023-01-10 22:15:00,1575,-4,-1.92625807152898e-05,NA,NA,NA,NA,NA,NA
"22","UPLO_662",2023-01-12,12,2023-01-11 18:00:00,2023-01-12 02:15:00,495,-2,-4.71946354289667e-05,NA,NA,NA,NA,NA,NA
"23","UPLO_662",2023-01-13,13,NA,NA,NA,NA,NA,2023-01-12 02:15:00,2023-01-13 07:00:00,1725,3,1.7538239427288e-05,NA
"24","UPLO_662",2023-01-19,19,2023-01-19 00:30:00,2023-01-19 09:45:00,555,-2,-2.39510765827123e-05,2023-01-18 19:15:00,2023-01-19 00:30:00,315,2,4.76817868122283e-05,1
"25","UPLO_662",2023-01-20,20,2023-01-20 01:30:00,2023-01-20 17:30:00,960,-55,-0.00100101981352079,2023-01-19 09:45:00,2023-01-20 01:30:00,945,3,1.81369556369556e-05,NA
"26","UPLO_662",2023-01-21,21,NA,NA,NA,NA,NA,2023-01-20 17:30:00,2023-01-21 06:30:00,780,28,0.00056384274937932,NA
"27","UPLO_662",2023-01-23,23,2023-01-21 06:30:00,2023-01-23 16:45:00,3495,-27,-7.87085491678483e-05,NA,NA,NA,NA,NA,NA
"28","UPLO_662",2023-01-24,24,2023-01-24 04:45:00,2023-01-24 14:15:00,570,-2,-1.57444894285309e-05,2023-01-23 16:45:00,2023-01-24 04:45:00,720,25,0.000622448979591837,1
"29","UPLO_662",2023-01-25,25,NA,NA,NA,NA,NA,2023-01-24 14:15:00,2023-01-25 09:30:00,1155,5,5.67786643734647e-05,NA
"30","UPLO_662",2023-01-28,28,2023-01-25 09:30:00,2023-01-28 10:45:00,4395,-4,-1.5096870008473e-05,NA,NA,NA,NA,NA,NA
"31","UPLO_662",2023-01-29,29,2023-01-29 07:15:00,2023-01-29 17:00:00,585,-34,-0.00115666041277328,NA,NA,NA,NA,NA,1
"32","UPLO_662",2023-02-01,32,NA,NA,NA,NA,NA,2023-01-29 17:00:00,2023-02-01 08:45:00,3825,19,3.54043084484118e-05,NA
"33","UPLO_662",2023-02-03,34,2023-02-01 08:45:00,2023-02-03 11:30:00,3045,-28,-0.000155067577911958,NA,NA,NA,NA,NA,NA
"34","UPLO_662",2023-02-09,40,NA,NA,NA,NA,NA,2023-02-03 11:30:00,2023-02-09 04:30:00,8220,66,0.000145546526652152,NA
"35","UPLO_662",2023-02-10,41,NA,NA,NA,NA,NA,2023-02-09 12:45:00,2023-02-10 00:30:00,705,4,3.59434553963457e-05,NA
"36","UPLO_662",2023-02-11,42,2023-02-10 00:30:00,2023-02-11,1410,-2,-1.38888888889312e-05,2023-02-11,2023-02-11 21:00:00,1260,3,1.51781642889401e-05,NA
"37","UPLO_662",2023-02-12,43,2023-02-11 21:00:00,2023-02-12 01:15:00,255,-3,-7.91193670433848e-05,NA,NA,NA,NA,NA,NA
"38","UPLO_662",2023-02-13,44,2023-02-12 17:30:00,2023-02-13,390,-13,-0.000568443901783943,NA,NA,NA,NA,NA,NA
"39","UPLO_662",2023-02-15,46,2023-02-15 01:30:00,2023-02-15 18:00:00,990,-157,-0.00315452594424887,2023-02-13 18:30:00,2023-02-15 01:30:00,1860,10,6.24953063662298e-05,NA
"40","UPLO_662",2023-02-16,47,2023-02-16 01:30:00,2023-02-16 17:15:00,945,-27,-0.000405168905168905,2023-02-15 18:00:00,2023-02-16 01:30:00,450,24,0.000952284946237689,NA
"41","UPLO_662",2023-02-17,48,2023-02-17 02:30:00,2023-02-17 16:15:00,825,-49,-0.00112121212121561,2023-02-16 17:15:00,2023-02-17 02:30:00,555,24,0.00072181493233438,NA
"42","UPLO_662",2023-02-18,49,NA,NA,NA,NA,NA,2023-02-17 16:15:00,2023-02-18 02:00:00,585,49,0.00166463414634371,NA
"43","UPLO_662",2023-02-19,50,NA,NA,NA,NA,NA,2023-02-18 11:15:00,2023-02-19 05:45:00,1110,3,2.33602023074318e-05,NA
"44","UPLO_662",2023-02-21,52,NA,NA,NA,NA,NA,2023-02-20 17:30:00,2023-02-21 23:15:00,1785,8,6.17596901019777e-05,NA
"45","UPLO_662",2023-02-23,54,2023-02-21 23:15:00,2023-02-23 13:15:00,2280,-171,-0.000945353331839125,NA,NA,NA,NA,NA,NA
"46","UPLO_662",2023-02-26,57,NA,NA,NA,NA,NA,2023-02-23 13:15:00,2023-02-26 03:00:00,3705,20,1.58408655299535e-05,NA
"47","UPLO_662",2023-02-27,58,2023-02-26 03:00:00,2023-02-27 03:30:00,1470,-137,-0.0016741015598324,NA,NA,NA,NA,NA,NA
"48","UPLO_662",2023-03-12,71,2023-03-12 03:00:00,2023-03-12 11:15:00,495,-20,-0.000777353365583238,NA,NA,NA,NA,NA,1
"49","UPLO_662",2023-03-14,73,2023-03-14 08:00:00,2023-03-14 19:00:00,660,-127,-0.00309427609427859,2023-03-12 11:15:00,2023-03-14 08:00:00,2685,28,0.000105936054267757,1
"50","UPLO_662",2023-03-15,74,2023-03-15 03:15:00,2023-03-15 18:15:00,900,-49,-0.000864563135325692,2023-03-14 19:00:00,2023-03-15 03:15:00,495,126,0.00548747984033627,NA
"51","UPLO_662",2023-03-16,75,2023-03-16 01:15:00,2023-03-16 18:15:00,1020,-104,-0.00178841391628224,2023-03-15 18:15:00,2023-03-16 01:15:00,420,26,0.00125998905311137,NA
"52","UPLO_662",2023-03-17,76,NA,NA,NA,NA,NA,2023-03-16 18:15:00,2023-03-17,345,10,0.000476811594205211,NA
"53","UPLO_662",2023-03-19,78,2023-03-17,2023-03-19 17:00:00,3900,-83,-0.000366051495033217,NA,NA,NA,NA,NA,NA
"54","UPLO_662",2023-03-22,81,NA,NA,NA,NA,NA,2023-03-19 17:00:00,2023-03-22 17:30:00,4350,51,0.000241587627783808,NA
"55","UPLO_662",2023-03-23,82,2023-03-22 17:30:00,2023-03-23 00:15:00,405,-11,-0.000419023292588187,NA,NA,NA,NA,NA,NA
"56","UPLO_662",2023-03-24,83,NA,NA,NA,NA,NA,2023-03-23 00:15:00,2023-03-24 17:30:00,2475,30,0.000201278348742182,NA
"57","UPLO_662",2023-03-25,84,2023-03-24 17:30:00,2023-03-25 23:45:00,1815,-15,-0.000124963788589275,NA,NA,NA,NA,NA,NA
"58","UPLO_662",2023-03-26,85,2023-03-26 05:15:00,2023-03-26 20:45:00,930,-29,-0.000475657108717611,2023-03-25 23:45:00,2023-03-26 05:15:00,330,5,0.000125164690382651,NA
"59","UPLO_662",2023-03-27,86,2023-03-27 00:15:00,2023-03-27 12:30:00,735,-143,-0.00413488061885375,NA,NA,NA,NA,NA,NA
"60","UPLO_662",2023-03-29,88,2023-03-29 04:00:00,2023-03-29 14:45:00,645,-10,-0.000181191762587355,2023-03-27 12:30:00,2023-03-29 04:00:00,2370,106,0.000706553684686626,1
"61","UPLO_662",2023-03-30,89,NA,NA,NA,NA,NA,2023-03-29 14:45:00,2023-03-30 09:15:00,1110,31,0.000239149675990106,NA
"62","UPLO_662",2023-03-31,90,2023-03-30 09:15:00,2023-03-31 04:00:00,1125,-2,-2.29665071769573e-05,NA,NA,NA,NA,NA,NA
"63","UPLO_662",2023-04-02,92,2023-03-31 23:45:00,2023-04-02 20:30:00,2685,-8,-2.03938621791371e-05,NA,NA,NA,NA,NA,NA
"64","UPLO_662",2023-04-05,95,2023-04-03 00:15:00,2023-04-05 07:45:00,3330,-207,-0.0010571503999201,NA,NA,NA,NA,NA,NA
