"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","309",2018-07-12 10:00:00,2353,2353,0,0,FALSE,NA,"0.1.4","2018",0
"2","309",2018-07-12 11:00:00,2352,2353,1,0,FALSE,NA,"0.1.4","2018",0
"3","309",2018-07-12 12:00:00,2305,2353,48,0,FALSE,NA,"0.1.4","2018",0
"4","309",2018-07-12 13:00:00,2266,2353,87,0,FALSE,NA,"0.1.4","2018",0
"5","309",2018-07-12 14:00:00,2207.66666666667,2353,145.333333333333,0,FALSE,"out1, fill","0.1.4","2018",0
"6","309",2018-07-12 15:00:00,2149.33333333333,2353,203.666666666667,0,FALSE,"out1, fill","0.1.4","2018",0
"7","309",2018-07-12 16:00:00,2091,2353,262,0,FALSE,NA,"0.1.4","2018",0
"8","309",2018-07-12 17:00:00,2079,2353,274,0,FALSE,NA,"0.1.4","2018",0
"9","309",2018-07-12 18:00:00,2071,2353,282,0,FALSE,NA,"0.1.4","2018",0
"10","309",2018-07-12 19:00:00,2071,2353,282,0,FALSE,NA,"0.1.4","2018",0
"11","309",2018-07-12 20:00:00,2074,2353,279,0,FALSE,NA,"0.1.4","2018",0
"12","309",2018-07-12 21:00:00,2103,2353,250,0,FALSE,NA,"0.1.4","2018",0
"13","309",2018-07-12 22:00:00,2123,2353,230,0,FALSE,NA,"0.1.4","2018",0
"14","309",2018-07-12 23:00:00,2143,2353,210,0,FALSE,NA,"0.1.4","2018",0
"15","309",2018-07-13,2163,2353,190,0,FALSE,NA,"0.1.4","2018",0
"16","309",2018-07-13 01:00:00,2180,2353,173,0,FALSE,NA,"0.1.4","2018",0
"17","309",2018-07-13 02:00:00,2197,2353,156,0,FALSE,NA,"0.1.4","2018",0
"18","309",2018-07-13 03:00:00,2212,2353,141,0,FALSE,NA,"0.1.4","2018",0
"19","309",2018-07-13 04:00:00,2231,2353,122,0,FALSE,NA,"0.1.4","2018",0
"20","309",2018-07-13 05:00:00,2245,2353,108,0,FALSE,NA,"0.1.4","2018",0
"21","309",2018-07-13 06:00:00,2265,2353,88,0,FALSE,NA,"0.1.4","2018",0
"22","309",2018-07-13 07:00:00,2266,2353,87,0,FALSE,NA,"0.1.4","2018",0
"23","309",2018-07-13 08:00:00,2272,2353,81,0,FALSE,NA,"0.1.4","2018",0
"24","309",2018-07-13 09:00:00,2272,2353,81,0,FALSE,NA,"0.1.4","2018",0
"25","309",2018-07-13 10:00:00,2271,2353,82,0,FALSE,NA,"0.1.4","2018",0
"26","309",2018-07-13 11:00:00,2228,2353,125,0,FALSE,NA,"0.1.4","2018",0
"27","309",2018-07-13 12:00:00,2166,2353,187,0,FALSE,NA,"0.1.4","2018",0
"28","309",2018-07-13 13:00:00,2106,2353,247,0,FALSE,NA,"0.1.4","2018",0
"29","309",2018-07-13 14:00:00,2056,2353,297,0,FALSE,NA,"0.1.4","2018",0
"30","309",2018-07-13 15:00:00,2016,2353,337,0,FALSE,NA,"0.1.4","2018",0
"31","309",2018-07-13 16:00:00,1983,2353,370,0,FALSE,NA,"0.1.4","2018",0
"32","309",2018-07-13 17:00:00,1964,2353,389,0,FALSE,NA,"0.1.4","2018",0
"33","309",2018-07-13 18:00:00,1962,2353,391,0,FALSE,NA,"0.1.4","2018",0
"34","309",2018-07-13 19:00:00,1962,2353,391,0,FALSE,NA,"0.1.4","2018",0
"35","309",2018-07-13 20:00:00,1988,2353,365,0,FALSE,NA,"0.1.4","2018",0
"36","309",2018-07-13 21:00:00,2021,2353,332,0,FALSE,NA,"0.1.4","2018",0
"37","309",2018-07-13 22:00:00,2041,2353,312,0,FALSE,NA,"0.1.4","2018",0
"38","309",2018-07-13 23:00:00,2055,2353,298,0,FALSE,NA,"0.1.4","2018",0
"39","309",2018-07-14,2067,2353,286,0,FALSE,NA,"0.1.4","2018",0
"40","309",2018-07-14 01:00:00,2076,2353,277,0,FALSE,NA,"0.1.4","2018",0
"41","309",2018-07-14 02:00:00,2089,2353,264,0,FALSE,NA,"0.1.4","2018",0
"42","309",2018-07-14 03:00:00,2103,2353,250,0,FALSE,NA,"0.1.4","2018",0
"43","309",2018-07-14 04:00:00,2116,2353,237,0,FALSE,NA,"0.1.4","2018",0
"44","309",2018-07-14 05:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"45","309",2018-07-14 06:00:00,2144,2353,209,0,FALSE,NA,"0.1.4","2018",0
"46","309",2018-07-14 07:00:00,2150,2353,203,0,FALSE,NA,"0.1.4","2018",0
"47","309",2018-07-14 08:00:00,2157,2353,196,0,FALSE,NA,"0.1.4","2018",0
"48","309",2018-07-14 09:00:00,2157,2353,196,0,FALSE,NA,"0.1.4","2018",0
"49","309",2018-07-14 10:00:00,2157,2353,196,0,FALSE,NA,"0.1.4","2018",0
"50","309",2018-07-14 11:00:00,2156,2353,197,0,FALSE,NA,"0.1.4","2018",0
"51","309",2018-07-14 12:00:00,2118,2353,235,0,FALSE,NA,"0.1.4","2018",0
"52","309",2018-07-14 13:00:00,2103,2353,250,0,FALSE,NA,"0.1.4","2018",0
"53","309",2018-07-14 14:00:00,2057,2353,296,0,FALSE,NA,"0.1.4","2018",0
"54","309",2018-07-14 15:00:00,1988,2353,365,0,FALSE,NA,"0.1.4","2018",0
"55","309",2018-07-14 16:00:00,1957,2353,396,0,FALSE,NA,"0.1.4","2018",0
"56","309",2018-07-14 17:00:00,1942,2353,411,0,FALSE,NA,"0.1.4","2018",0
"57","309",2018-07-14 18:00:00,1942,2353,411,0,FALSE,NA,"0.1.4","2018",0
"58","309",2018-07-14 19:00:00,1941,2353,412,0,FALSE,NA,"0.1.4","2018",0
"59","309",2018-07-14 20:00:00,1955,2353,398,0,FALSE,NA,"0.1.4","2018",0
"60","309",2018-07-14 21:00:00,1981,2353,372,0,FALSE,NA,"0.1.4","2018",0
"61","309",2018-07-14 22:00:00,2002,2353,351,0,FALSE,NA,"0.1.4","2018",0
"62","309",2018-07-14 23:00:00,2021,2353,332,0,FALSE,NA,"0.1.4","2018",0
"63","309",2018-07-15,2038.5,2353,314.5,0,FALSE,NA,"0.1.4","2018",0
"64","309",2018-07-15 01:00:00,2055,2353,298,0,FALSE,NA,"0.1.4","2018",0
"65","309",2018-07-15 02:00:00,2069,2353,284,0,FALSE,NA,"0.1.4","2018",0
"66","309",2018-07-15 03:00:00,2087,2353,266,0,FALSE,NA,"0.1.4","2018",0
"67","309",2018-07-15 04:00:00,2097,2353,256,0,FALSE,NA,"0.1.4","2018",0
"68","309",2018-07-15 05:00:00,2112,2353,241,0,FALSE,NA,"0.1.4","2018",0
"69","309",2018-07-15 06:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"70","309",2018-07-15 07:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"71","309",2018-07-15 08:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"72","309",2018-07-15 09:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"73","309",2018-07-15 10:00:00,2130,2353,223,0,FALSE,NA,"0.1.4","2018",0
"74","309",2018-07-15 11:00:00,2111,2353,242,0,FALSE,NA,"0.1.4","2018",0
