"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","646",2022-10-01 01:00:00,9562,9562,0,0,FALSE,NA,"0.1.4","2022",0
"2","646",2022-10-01 02:00:00,9564,9564,0,2,FALSE,NA,"0.1.4","2022",2
"3","646",2022-10-01 03:00:00,9566,9566,0,4,FALSE,NA,"0.1.4","2022",4
"4","646",2022-10-01 04:00:00,9569,9569,0,7,FALSE,NA,"0.1.4","2022",7
"5","646",2022-10-01 05:00:00,9573,9573,0,11,FALSE,NA,"0.1.4","2022",11
"6","646",2022-10-01 06:00:00,9573,9573,0,11,FALSE,NA,"0.1.4","2022",11
"7","646",2022-10-01 07:00:00,9573,9573,0,11,FALSE,NA,"0.1.4","2022",11
"8","646",2022-10-01 08:00:00,9574,9574,0,12,FALSE,NA,"0.1.4","2022",12
"9","646",2022-10-01 09:00:00,9580,9580,0,18,FALSE,NA,"0.1.4","2022",18
"10","646",2022-10-01 10:00:00,9580,9580,0,18,FALSE,NA,"0.1.4","2022",18
"11","646",2022-10-01 11:00:00,9550,9580,30,18,FALSE,NA,"0.1.4","2022",18
"12","646",2022-10-01 12:00:00,9516,9580,64,18,FALSE,NA,"0.1.4","2022",18
"13","646",2022-10-01 13:00:00,9508,9580,72,18,FALSE,NA,"0.1.4","2022",18
"14","646",2022-10-01 14:00:00,9495,9580,85,18,FALSE,NA,"0.1.4","2022",18
"15","646",2022-10-01 15:00:00,9494,9580,86,18,FALSE,NA,"0.1.4","2022",18
"16","646",2022-10-01 16:00:00,9486,9580,94,18,FALSE,NA,"0.1.4","2022",18
"17","646",2022-10-01 17:00:00,9486,9580,94,18,FALSE,NA,"0.1.4","2022",18
"18","646",2022-10-01 18:00:00,9487,9580,93,18,FALSE,NA,"0.1.4","2022",18
"19","646",2022-10-01 19:00:00,9488,9580,92,18,FALSE,NA,"0.1.4","2022",18
"20","646",2022-10-01 20:00:00,9487,9580,93,18,FALSE,NA,"0.1.4","2022",18
"21","646",2022-10-01 21:00:00,9496,9580,84,18,FALSE,NA,"0.1.4","2022",18
"22","646",2022-10-01 22:00:00,9502,9580,78,18,FALSE,NA,"0.1.4","2022",18
"23","646",2022-10-01 23:00:00,9510,9580,70,18,FALSE,NA,"0.1.4","2022",18
"24","646",2022-10-02,9517.5,9580,62.5,18,FALSE,NA,"0.1.4","2022",18
"25","646",2022-10-02 01:00:00,9524,9580,56,18,FALSE,NA,"0.1.4","2022",18
"26","646",2022-10-02 02:00:00,9530,9580,50,18,FALSE,NA,"0.1.4","2022",18
"27","646",2022-10-02 03:00:00,9531,9580,49,18,FALSE,NA,"0.1.4","2022",18
"28","646",2022-10-02 04:00:00,9534,9580,46,18,FALSE,NA,"0.1.4","2022",18
"29","646",2022-10-02 05:00:00,9539,9580,41,18,FALSE,NA,"0.1.4","2022",18
"30","646",2022-10-02 06:00:00,9545,9580,35,18,FALSE,NA,"0.1.4","2022",18
"31","646",2022-10-02 07:00:00,9546,9580,34,18,FALSE,NA,"0.1.4","2022",18
"32","646",2022-10-02 08:00:00,9547,9580,33,18,FALSE,NA,"0.1.4","2022",18
"33","646",2022-10-02 09:00:00,9547,9580,33,18,FALSE,NA,"0.1.4","2022",18
"34","646",2022-10-02 10:00:00,9547,9580,33,18,FALSE,NA,"0.1.4","2022",18
"35","646",2022-10-02 11:00:00,9548,9580,32,18,FALSE,NA,"0.1.4","2022",18
"36","646",2022-10-02 12:00:00,9536,9580,44,18,FALSE,NA,"0.1.4","2022",18
"37","646",2022-10-02 13:00:00,9524,9580,56,18,FALSE,NA,"0.1.4","2022",18
"38","646",2022-10-02 14:00:00,9506,9580,74,18,FALSE,NA,"0.1.4","2022",18
"39","646",2022-10-02 15:00:00,9505,9580,75,18,FALSE,NA,"0.1.4","2022",18
"40","646",2022-10-02 16:00:00,9501,9580,79,18,FALSE,NA,"0.1.4","2022",18
"41","646",2022-10-02 17:00:00,9502,9580,78,18,FALSE,NA,"0.1.4","2022",18
"42","646",2022-10-02 18:00:00,9501,9580,79,18,FALSE,NA,"0.1.4","2022",18
"43","646",2022-10-02 19:00:00,9505,9580,75,18,FALSE,NA,"0.1.4","2022",18
"44","646",2022-10-02 20:00:00,9503,9580,77,18,FALSE,NA,"0.1.4","2022",18
"45","646",2022-10-02 21:00:00,9509,9580,71,18,FALSE,NA,"0.1.4","2022",18
"46","646",2022-10-02 22:00:00,9515,9580,65,18,FALSE,NA,"0.1.4","2022",18
