"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","HQRIP113",2023-04-15,105,2023-04-15 16:30:00,2023-04-15 22:45:00,375,-2,-3.49477682811156e-05,NA,NA,NA,NA,NA,1
"2","HQRIP113",2023-04-22,112,NA,NA,NA,NA,NA,2023-04-15 22:45:00,2023-04-22 03:15:00,8910,15,2.36830230250407e-05,NA
"3","HQRIP113",2023-04-25,115,2023-04-23 12:15:00,2023-04-25 23:45:00,3570,-15,-4.20832210149873e-05,NA,NA,NA,NA,NA,NA
"4","HQRIP113",2023-04-26,116,NA,NA,NA,NA,NA,2023-04-25 23:45:00,2023-04-26 10:30:00,645,5,0.000113616788035541,NA
"5","HQRIP113",2023-04-27,117,2023-04-26 10:30:00,2023-04-27 02:00:00,930,-6,-0.000112220515444987,2023-04-27 02:00:00,2023-04-27 15:45:00,825,10,0.000182159945318089,NA
"6","HQRIP113",2023-04-28,118,2023-04-27 15:45:00,2023-04-28,495,-6,-0.000176555470670479,2023-04-28,2023-04-28 16:45:00,1005,9,0.000168764023014374,NA
"7","HQRIP113",2023-04-28,118,2023-04-28 16:45:00,2023-04-28 23:00:00,375,-8,-0.000349477682810302,NA,NA,NA,NA,NA,NA
"8","HQRIP113",2023-04-29,119,2023-04-29 15:00:00,2023-04-29 23:00:00,480,-2,-3.82501485462587e-05,2023-04-28 23:00:00,2023-04-29 15:00:00,960,2,2.50097125097298e-05,1
"9","HQRIP113",2023-05-02,122,2023-05-02 16:30:00,2023-05-02 23:30:00,420,-7,-0.000267651888341724,2023-04-29 23:00:00,2023-05-02 16:30:00,3930,13,3.09505234330101e-05,1
"10","HQRIP113",2023-05-03,123,2023-05-03 14:00:00,2023-05-03 22:15:00,495,-5,-0.000138358373647624,2023-05-02 23:30:00,2023-05-03 14:00:00,870,5,7.12383921044693e-05,1
"11","HQRIP113",2023-05-05,125,2023-05-05 15:00:00,2023-05-05 21:45:00,405,-2,-3.16243994405765e-05,2023-05-03 22:15:00,2023-05-05 15:00:00,2445,22,0.000171668805366605,1
"12","HQRIP113",2023-05-06,126,2023-05-06 16:30:00,2023-05-06 21:45:00,315,-2,-4.83091787433907e-05,2023-05-05 21:45:00,2023-05-06 16:30:00,1125,11,0.000161190855926607,1
"13","HQRIP113",2023-05-07,127,NA,NA,NA,NA,NA,2023-05-06 21:45:00,2023-05-07 11:45:00,840,8,0.000158946216116455,NA
"14","HQRIP113",2023-05-08,128,2023-05-07 11:45:00,2023-05-08 00:15:00,750,-7,-9.8240321766378e-05,2023-05-08 00:15:00,2023-05-08 16:45:00,990,17,0.000289151390995713,NA
"15","HQRIP113",2023-05-09,129,NA,NA,NA,NA,NA,2023-05-09 03:15:00,2023-05-09 15:00:00,705,5,7.53244560234601e-05,-1
"16","HQRIP113",2023-05-10,130,2023-05-09 15:00:00,2023-05-10 02:45:00,705,-11,-0.000281637477687235,NA,NA,NA,NA,NA,NA
"17","HQRIP113",2023-05-11,131,NA,NA,NA,NA,NA,2023-05-10 02:45:00,2023-05-11 14:15:00,2130,18,8.86779495934309e-05,NA
"18","HQRIP113",2023-05-12,132,2023-05-11 14:15:00,2023-05-12 01:45:00,690,-9,-0.000239875629560934,2023-05-12 01:45:00,2023-05-12 15:15:00,810,17,0.000330607663941808,NA
"19","HQRIP113",2023-05-13,133,2023-05-12 15:15:00,2023-05-13 03:00:00,705,-8,-0.000180802817579668,2023-05-13 03:00:00,2023-05-13 14:00:00,660,15,0.000398623920363314,-1
"20","HQRIP113",2023-05-14,134,2023-05-13 14:00:00,2023-05-14 01:30:00,690,-13,-0.000372468907392444,2023-05-14 01:30:00,2023-05-14 17:30:00,960,21,0.000414627039627323,NA
"21","HQRIP113",2023-05-15,135,2023-05-14 17:30:00,2023-05-15 02:15:00,525,-6,-0.000206635206635211,2023-05-15 02:15:00,2023-05-15 12:15:00,600,13,0.000387921022071487,-1
"22","HQRIP113",2023-05-16,136,2023-05-15 12:15:00,2023-05-16 02:15:00,840,-3,-3.86022527581554e-05,2023-05-16 02:15:00,2023-05-16 14:30:00,735,18,0.000441990129379449,NA
"23","HQRIP113",2023-05-16,136,2023-05-16 14:30:00,2023-05-16 21:45:00,435,-4,-9.56618464956084e-05,NA,NA,NA,NA,NA,NA
"24","HQRIP113",2023-05-17,137,NA,NA,NA,NA,NA,2023-05-16 21:45:00,2023-05-17 17:00:00,1155,14,0.000215916291864447,NA
"25","HQRIP113",2023-05-18,138,2023-05-17 17:00:00,2023-05-18 00:30:00,450,-7,-0.000254928315412574,2023-05-18 00:30:00,2023-05-18 10:00:00,570,5,0.000116284300494945,-1
"26","HQRIP113",2023-05-19,139,2023-05-18 10:00:00,2023-05-19 03:15:00,1035,-6,-9.4829848656723e-05,2023-05-19 03:15:00,2023-05-19 14:15:00,660,11,0.000276533450448087,NA
"27","HQRIP113",2023-05-19,139,2023-05-19 14:15:00,2023-05-19 23:15:00,540,-2,-4.82061008378506e-05,NA,NA,NA,NA,NA,NA
"28","HQRIP113",2023-05-20,140,2023-05-20 13:45:00,2023-05-20 22:00:00,495,-3,-4.82132246828818e-05,2023-05-19 23:15:00,2023-05-20 13:45:00,870,15,0.000286706929025941,1
"29","HQRIP113",2023-05-22,142,2023-05-22 13:30:00,2023-05-22 22:15:00,525,-4,-0.000101530101530103,2023-05-20 22:00:00,2023-05-22 13:30:00,2370,26,0.00016386036143652,1
