"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","656",2019-06-13,164,2019-06-13 09:00:00,2019-06-13 17:00:00,480,-0.261558814463441,-1.06419597423281e-05,NA,NA,NA,NA,NA,1
"2","656",2019-07-12,193,2019-07-12 09:00:00,2019-07-12 17:00:00,480,-0.301553178422889,-1.16886912246632e-05,NA,NA,NA,NA,NA,1
"3","656",2019-07-14,195,2019-07-14 09:00:00,2019-07-14 17:00:00,480,-0.319895467304344,-1.29849327112315e-05,NA,NA,NA,NA,NA,1
"4","656",2019-07-16,197,2019-07-16 09:00:00,2019-07-16 18:00:00,540,-0.33849272240463,-1.14441219229951e-05,NA,NA,NA,NA,NA,1
"5","656",2019-07-17,198,2019-07-17 06:00:00,2019-07-17 16:00:00,600,-0.351015590369403,-1.12760628100882e-05,NA,NA,NA,NA,NA,1
"6","656",2019-07-18,199,2019-07-18 08:00:00,2019-07-18 17:00:00,540,-0.318657162269617,-1.08477739780623e-05,NA,NA,NA,NA,NA,1
"7","656",2019-07-19,200,2019-07-19 09:00:00,2019-07-19 16:00:00,420,-0.322073900587914,-1.35660970908626e-05,NA,NA,NA,NA,NA,1
"8","656",2019-07-20,201,2019-07-20 09:00:00,2019-07-20 18:00:00,540,-0.29477556517132,-1.08496638760191e-05,NA,NA,NA,NA,NA,1
"9","656",2019-07-21,202,2019-07-21 09:00:00,2019-07-21 18:00:00,540,-0.317556446683194,-1.16394418795741e-05,NA,NA,NA,NA,NA,1
"10","656",2019-07-22,203,2019-07-22 07:00:00,2019-07-22 18:00:00,660,-0.359244537547027,-1.13351058625825e-05,NA,NA,NA,NA,NA,1
"11","656",2019-07-23,204,2019-07-23 07:00:00,2019-07-23 18:00:00,660,-0.350733567810244,-1.10717253000865e-05,NA,NA,NA,NA,NA,1
"12","656",2019-07-24,205,2019-07-24 10:00:00,2019-07-24 18:00:00,480,-0.377582767977431,-1.43833258822695e-05,NA,NA,NA,NA,NA,1
"13","656",2019-07-26,207,2019-07-26 07:00:00,2019-07-26 18:00:00,660,-0.383092314219916,-1.18813924520903e-05,NA,NA,NA,NA,NA,1
"14","656",2019-07-28,209,2019-07-28 07:00:00,2019-07-28 18:00:00,660,-0.39196687342419,-1.19227558880034e-05,NA,NA,NA,NA,NA,1
"15","656",2019-07-29,210,2019-07-29 07:00:00,2019-07-29 17:00:00,600,-0.360774334860024,-1.13881275834382e-05,NA,NA,NA,NA,NA,1
"16","656",2019-07-30,211,2019-07-30 08:00:00,2019-07-30 17:00:00,540,-0.360801311622879,-1.28093530248016e-05,NA,NA,NA,NA,NA,1
"17","656",2019-07-31,212,2019-07-31 08:00:00,2019-07-31 17:00:00,540,-0.447295020375828,-1.60073975137488e-05,NA,NA,NA,NA,NA,1
"18","656",2019-08-01,213,2019-08-01 09:00:00,2019-08-01 18:00:00,540,-0.385818320085194,-1.42477848171217e-05,NA,NA,NA,NA,NA,1
"19","656",2019-08-02,214,2019-08-02 07:00:00,2019-08-02 17:00:00,600,-0.388792209774337,-1.2651995072313e-05,NA,NA,NA,NA,NA,1
"20","656",2019-08-03,215,2019-08-03 07:00:00,2019-08-03 18:00:00,660,-0.380854356987629,-1.17980821970866e-05,NA,NA,NA,NA,NA,1
"21","656",2019-08-04,216,2019-08-04 06:00:00,2019-08-04 18:00:00,720,-0.411575319455415,-1.14865746654183e-05,NA,NA,NA,NA,NA,1
"22","656",2019-08-05,217,2019-08-05 07:00:00,2019-08-05 18:00:00,660,-0.400445295975111,-1.2307846236245e-05,NA,NA,NA,NA,NA,1
"23","656",2019-08-06,218,2019-08-06 07:00:00,2019-08-06 17:00:00,600,-0.456988988804613,-1.44468958898145e-05,NA,NA,NA,NA,NA,1
"24","656",2019-08-07,219,2019-08-07 07:00:00,2019-08-07 18:00:00,660,-0.436379696913757,-1.3351351200818e-05,2019-08-06 17:00:00,2019-08-07 07:00:00,840,0.459412600278017,1.02993232546443e-05,1
"25","656",2019-08-08,220,2019-08-08 08:00:00,2019-08-08 17:00:00,540,-0.395227878630675,-1.41214625476233e-05,NA,NA,NA,NA,NA,1
"26","656",2019-08-09,221,2019-08-09 07:00:00,2019-08-09 18:00:00,660,-0.394654045483355,-1.26742639086423e-05,NA,NA,NA,NA,NA,1
"27","656",2019-08-10,222,2019-08-10 11:00:00,2019-08-10 18:00:00,420,-0.322468525269313,-1.47750665117646e-05,NA,NA,NA,NA,NA,1
"28","656",2019-08-11,223,2019-08-11 10:00:00,2019-08-11 18:00:00,480,-0.418052925639255,-1.56605991943008e-05,NA,NA,NA,NA,NA,1
"29","656",2019-08-13,225,2019-08-13 08:00:00,2019-08-13 17:00:00,540,-0.368809351739492,-1.33155907367299e-05,NA,NA,NA,NA,NA,1
"30","656",2019-08-15,227,2019-08-15 07:00:00,2019-08-15 17:00:00,600,-0.364914909859504,-1.1624201387093e-05,NA,NA,NA,NA,NA,1
"31","656",2019-08-16,228,2019-08-16 07:00:00,2019-08-16 18:00:00,660,-0.360604357380804,-1.13697275504062e-05,NA,NA,NA,NA,NA,1
"32","656",2019-08-17,229,2019-08-17 07:00:00,2019-08-17 18:00:00,660,-0.331627971821721,-1.01804560728577e-05,NA,NA,NA,NA,NA,1
"33","656",2019-08-18,230,2019-08-18 07:00:00,2019-08-18 18:00:00,660,-0.323724098615362,-1.00427878971503e-05,NA,NA,NA,NA,NA,1
"34","656",2019-08-20,232,2019-08-20 07:00:00,2019-08-20 17:00:00,600,-0.333391965633478,-1.09710138262991e-05,NA,NA,NA,NA,NA,1
"35","656",2019-08-23,235,2019-08-23 09:00:00,2019-08-23 17:00:00,480,-0.302551079916075,-1.16450949279253e-05,NA,NA,NA,NA,NA,1
"36","656",2019-08-25,237,2019-08-25 10:00:00,2019-08-25 18:00:00,480,-0.297401621732337,-1.21856517976392e-05,NA,NA,NA,NA,NA,1
"37","656",2019-08-29,241,2019-08-29 09:00:00,2019-08-29 18:00:00,540,-0.312627975137938,-1.19914486720827e-05,NA,NA,NA,NA,NA,1
"38","656",2019-08-30,242,2019-08-30 07:00:00,2019-08-30 18:00:00,660,-0.371413206185945,-1.12645704353338e-05,NA,NA,NA,NA,NA,1
"39","656",2019-08-31,243,2019-08-31 07:00:00,2019-08-31 17:00:00,600,-0.340093980287079,-1.11682369439214e-05,NA,NA,NA,NA,NA,1
"40","656",2019-09-01,244,2019-09-01 07:00:00,2019-09-01 19:00:00,720,-0.345146672265417,-1.02485492449298e-05,NA,NA,NA,NA,NA,1
"41","656",2019-09-03,246,2019-09-03 09:00:00,2019-09-03 17:00:00,480,-0.278903838471482,-1.12313403381492e-05,NA,NA,NA,NA,NA,1
"42","656",2019-09-08,251,2019-09-08 10:00:00,2019-09-08 15:00:00,300,-0.24317243966275,-1.5306854228879e-05,NA,NA,NA,NA,NA,1
"43","656",2019-09-14,257,2019-09-14 08:00:00,2019-09-14 16:00:00,480,-0.302019422828675,-1.12719635321308e-05,NA,NA,NA,NA,NA,1
"44","656",2020-04-16,107,2020-04-16 08:00:00,2020-04-16 16:00:00,480,-0.283300891661753,-1.01921992939911e-05,NA,NA,NA,NA,NA,1
"45","656",2020-05-07,128,2020-05-07 10:00:00,2020-05-07 15:00:00,300,-0.181743406277572,-1.00749771524905e-05,NA,NA,NA,NA,NA,1
"46","656",2020-05-08,129,2020-05-08 11:00:00,2020-05-08 16:00:00,300,-0.16868362911228,-1.03930988315894e-05,NA,NA,NA,NA,NA,1
"47","656",2020-05-11,132,NA,NA,NA,NA,NA,2020-05-10 17:00:00,2020-05-11 09:00:00,960,0.546004507630855,1.00646814235256e-05,NA
"48","656",2020-05-27,148,2020-05-27 09:00:00,2020-05-27 16:00:00,420,-0.227427718607501,-1.02250903680948e-05,NA,NA,NA,NA,NA,1
"49","656",2020-05-31,152,2020-05-31 08:00:00,2020-05-31 16:00:00,480,-0.304180826533337,-1.11968501356901e-05,NA,NA,NA,NA,NA,1
"50","656",2020-06-02,154,2020-06-02 10:00:00,2020-06-02 17:00:00,420,-0.253912374377531,-1.19227453314315e-05,NA,NA,NA,NA,NA,1
"51","656",2020-06-10,162,2020-06-10 09:00:00,2020-06-10 17:00:00,480,-0.37381700286894,-1.49621171481616e-05,NA,NA,NA,NA,NA,1
"52","656",2020-06-18,170,2020-06-18 09:00:00,2020-06-18 17:00:00,480,-0.35831252620028,-1.46607786314421e-05,NA,NA,NA,NA,NA,1
"53","656",2020-06-21,173,2020-06-21 09:00:00,2020-06-21 16:00:00,420,-0.486757488515458,-2.03844489285769e-05,2020-06-20 15:00:00,2020-06-21 09:00:00,1080,0.566045298064978,1.03792579300661e-05,1
"54","656",2020-06-22,174,2020-06-22 12:00:00,2020-06-22 18:00:00,360,-0.263280552637802,-1.27911319895418e-05,NA,NA,NA,NA,NA,1
"55","656",2020-06-23,175,2020-06-23 09:00:00,2020-06-23 16:00:00,420,-0.330939785847789,-1.33580414757186e-05,NA,NA,NA,NA,NA,1
"56","656",2020-06-25,177,2020-06-25 09:00:00,2020-06-25 16:00:00,420,-0.333485628317497,-1.38439740426829e-05,NA,NA,NA,NA,NA,1
"57","656",2020-06-26,178,NA,NA,NA,NA,NA,2020-06-25 16:00:00,2020-06-26 09:00:00,1020,0.571637445722928,1.121730678353e-05,NA
"58","656",2020-06-27,179,NA,NA,NA,NA,NA,2020-06-26 18:00:00,2020-06-27 08:00:00,840,0.448580435273712,1.00920495986182e-05,NA
"59","656",2020-06-29,181,NA,NA,NA,NA,NA,2020-06-27 17:00:00,2020-06-29 08:00:00,2340,1.37202152706676,1.01173816809455e-05,NA
"60","656",2020-07-01,183,2020-07-01 07:00:00,2020-07-01 17:00:00,600,-0.297940281637224,-1.01939755864583e-05,NA,NA,NA,NA,NA,1
"61","656",2020-07-02,184,NA,NA,NA,NA,NA,2020-07-01 17:00:00,2020-07-02 08:00:00,900,0.490186720496787,1.04001915240843e-05,NA
"62","656",2020-07-06,188,NA,NA,NA,NA,NA,2020-07-05 17:00:00,2020-07-06 12:00:00,1140,0.60945520668065,1.00267085542847e-05,NA
"63","656",2020-07-11,193,NA,NA,NA,NA,NA,2020-07-10 17:00:00,2020-07-11 10:00:00,1020,0.684676687011645,1.24256526841797e-05,NA
"64","656",2020-07-13,195,NA,NA,NA,NA,NA,2020-07-12 16:00:00,2020-07-13 09:00:00,1020,0.559080359445396,1.04284893596634e-05,NA
"65","656",2020-07-14,196,NA,NA,NA,NA,NA,2020-07-13 19:00:00,2020-07-14 09:00:00,840,0.559582015826024,1.08282411558918e-05,NA
"66","656",2020-07-15,197,NA,NA,NA,NA,NA,2020-07-14 18:00:00,2020-07-15 09:00:00,900,0.690980655152579,1.32119539963116e-05,NA
"67","656",2020-07-16,198,NA,NA,NA,NA,NA,2020-07-15 19:00:00,2020-07-16 09:00:00,840,0.716006019249399,1.40892390994589e-05,NA
"68","656",2020-07-17,199,NA,NA,NA,NA,NA,2020-07-16 18:00:00,2020-07-17 08:00:00,840,0.760467464574091,1.66784477779367e-05,NA
"69","656",2020-07-19,201,NA,NA,NA,NA,NA,2020-07-18 18:00:00,2020-07-19 10:00:00,960,0.770322656960218,1.42618422139904e-05,NA
"70","656",2020-07-21,203,NA,NA,NA,NA,NA,2020-07-19 18:00:00,2020-07-21 06:00:00,2160,1.67964240811755,1.03035889966895e-05,NA
"71","656",2020-07-27,209,NA,NA,NA,NA,NA,2020-07-26 18:00:00,2020-07-27 10:00:00,960,0.52259719226295,1.08958416204753e-05,NA
"72","656",2020-07-31,213,NA,NA,NA,NA,NA,2020-07-30 17:00:00,2020-07-31 08:00:00,900,0.522738601429893,1.1319221129388e-05,NA
"73","656",2020-08-02,215,NA,NA,NA,NA,NA,2020-08-01 18:00:00,2020-08-02 07:00:00,780,0.537131539976016,1.20084882978553e-05,NA
"74","656",2020-08-05,218,NA,NA,NA,NA,NA,2020-08-04 18:00:00,2020-08-05 09:00:00,900,0.91089594213625,1.78300263809642e-05,NA
"75","656",2020-08-06,219,2020-08-06 12:00:00,2020-08-06 18:00:00,360,-0.347003294254066,-1.76194706016469e-05,NA,NA,NA,NA,NA,1
"76","656",2020-08-17,230,NA,NA,NA,NA,NA,2020-08-16 17:00:00,2020-08-17 07:00:00,840,0.810012637090992,1.66228810321688e-05,NA
"77","656",2020-08-22,235,NA,NA,NA,NA,NA,2020-08-21 18:00:00,2020-08-22 07:00:00,780,0.693259196895355,1.54358254641235e-05,NA
"78","656",2020-08-31,244,NA,NA,NA,NA,NA,2020-08-30 18:00:00,2020-08-31 10:00:00,960,0.669349668104552,1.31415517293053e-05,NA
"79","656",2020-09-02,246,NA,NA,NA,NA,NA,2020-09-01 18:00:00,2020-09-02 10:00:00,960,0.924473768641306,1.69080973057419e-05,NA
"80","656",2020-09-03,247,NA,NA,NA,NA,NA,2020-09-02 18:00:00,2020-09-03 09:00:00,900,0.775787162353808,1.55803531863917e-05,NA
"81","656",2020-10-02,276,2020-10-02 11:00:00,2020-10-02 16:00:00,300,-0.266095924003636,-1.54839797859444e-05,NA,NA,NA,NA,NA,1
"82","656",2020-10-03,277,2020-10-03 09:00:00,2020-10-03 16:00:00,420,-0.253886193389391,-1.16190587264507e-05,NA,NA,NA,NA,NA,1
"83","656",2020-10-04,278,2020-10-04 10:00:00,2020-10-04 16:00:00,360,-0.253694570837922,-1.3302126328832e-05,NA,NA,NA,NA,NA,1
"84","656",2020-10-05,279,2020-10-05 10:00:00,2020-10-05 16:00:00,360,-0.238809525207785,-1.24904838807449e-05,NA,NA,NA,NA,NA,1
"85","656",2020-10-08,282,2020-10-08 12:00:00,2020-10-08 17:00:00,300,-0.344556048271599,-1.92205061736746e-05,NA,NA,NA,NA,NA,1
"86","656",2021-06-15,166,2021-06-15 06:00:00,2021-06-15 15:00:00,540,-0.3304120280565,-1.12870082625915e-05,NA,NA,NA,NA,NA,1
"87","656",2021-06-16,167,2021-06-16 09:00:00,2021-06-16 17:00:00,480,-0.2791182997573,-1.14573838302179e-05,NA,NA,NA,NA,NA,1
"88","656",2021-06-21,172,2021-06-21 09:00:00,2021-06-21 17:00:00,480,-0.314879858427744,-1.26915069951315e-05,NA,NA,NA,NA,NA,1
"89","656",2021-06-22,173,NA,NA,NA,NA,NA,2021-06-21 17:00:00,2021-06-22 07:00:00,840,0.492697310146596,1.13168758043541e-05,NA
"90","656",2021-06-23,174,NA,NA,NA,NA,NA,2021-06-22 17:00:00,2021-06-23 07:00:00,840,0.446411471709254,1.01160939947975e-05,NA
"91","656",2021-06-24,175,2021-06-24 09:00:00,2021-06-24 17:00:00,480,-0.414067685864239,-1.52667533405653e-05,NA,NA,NA,NA,NA,1
"92","656",2021-06-26,177,NA,NA,NA,NA,NA,2021-06-25 18:00:00,2021-06-26 06:00:00,720,0.563481630241654,1.32660327167885e-05,NA
"93","656",2021-06-28,179,NA,NA,NA,NA,NA,2021-06-27 18:00:00,2021-06-28 06:00:00,720,0.872200919132212,2.21158374570981e-05,NA
"94","656",2021-06-30,181,NA,NA,NA,NA,NA,2021-06-29 18:00:00,2021-06-30 07:00:00,780,0.768875620217614,1.74829598225268e-05,NA
"95","656",2021-07-01,182,NA,NA,NA,NA,NA,2021-06-30 13:00:00,2021-07-01 09:00:00,1200,0.761727971723374,1.32405422148358e-05,NA
"96","656",2021-07-02,183,2021-07-02 08:00:00,2021-07-02 13:00:00,300,-0.211022902425782,-1.20353770060344e-05,2021-07-01 17:00:00,2021-07-02 08:00:00,900,0.687463410487737,1.40247760070725e-05,1
"97","656",2021-07-05,186,2021-07-05 10:00:00,2021-07-05 17:00:00,420,-0.349335152902768,-1.49380129634462e-05,NA,NA,NA,NA,NA,1
"98","656",2021-07-10,191,2021-07-10 10:00:00,2021-07-10 18:00:00,480,-0.452783478588344,-1.82327379657885e-05,NA,NA,NA,NA,NA,1
