"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","654",2022-10-01 01:00:00,13880,13880,0,0,FALSE,NA,"0.1.4","2022",0
"2","654",2022-10-01 02:00:00,13883,13883,0,3,FALSE,NA,"0.1.4","2022",3
"3","654",2022-10-01 03:00:00,13883,13883,0,3,FALSE,NA,"0.1.4","2022",3
"4","654",2022-10-01 04:00:00,13889,13889,0,9,FALSE,NA,"0.1.4","2022",9
"5","654",2022-10-01 05:00:00,13889,13889,0,9,FALSE,NA,"0.1.4","2022",9
"6","654",2022-10-01 06:00:00,13890,13890,0,10,FALSE,NA,"0.1.4","2022",10
"7","654",2022-10-01 07:00:00,13893,13893,0,13,FALSE,NA,"0.1.4","2022",13
"8","654",2022-10-01 08:00:00,13897,13897,0,17,FALSE,NA,"0.1.4","2022",17
"9","654",2022-10-01 09:00:00,13901,13901,0,21,FALSE,NA,"0.1.4","2022",21
"10","654",2022-10-01 10:00:00,13902,13902,0,22,FALSE,NA,"0.1.4","2022",22
"11","654",2022-10-01 11:00:00,13901,13902,1,22,FALSE,NA,"0.1.4","2022",22
"12","654",2022-10-01 12:00:00,13872,13902,30,22,FALSE,NA,"0.1.4","2022",22
"13","654",2022-10-01 13:00:00,13856,13902,46,22,FALSE,NA,"0.1.4","2022",22
"14","654",2022-10-01 14:00:00,13823,13902,79,22,FALSE,NA,"0.1.4","2022",22
"15","654",2022-10-01 15:00:00,13794,13902,108,22,FALSE,NA,"0.1.4","2022",22
"16","654",2022-10-01 16:00:00,13773,13902,129,22,FALSE,NA,"0.1.4","2022",22
"17","654",2022-10-01 17:00:00,13774,13902,128,22,FALSE,NA,"0.1.4","2022",22
"18","654",2022-10-01 18:00:00,13776,13902,126,22,FALSE,NA,"0.1.4","2022",22
"19","654",2022-10-01 19:00:00,13775,13902,127,22,FALSE,NA,"0.1.4","2022",22
"20","654",2022-10-01 20:00:00,13775,13902,127,22,FALSE,NA,"0.1.4","2022",22
"21","654",2022-10-01 21:00:00,13782,13902,120,22,FALSE,NA,"0.1.4","2022",22
"22","654",2022-10-01 22:00:00,13794,13902,108,22,FALSE,NA,"0.1.4","2022",22
"23","654",2022-10-01 23:00:00,13804,13902,98,22,FALSE,NA,"0.1.4","2022",22
"24","654",2022-10-02,13813,13902,89,22,FALSE,NA,"0.1.4","2022",22
"25","654",2022-10-02 01:00:00,13820,13902,82,22,FALSE,NA,"0.1.4","2022",22
"26","654",2022-10-02 02:00:00,13826,13902,76,22,FALSE,NA,"0.1.4","2022",22
"27","654",2022-10-02 03:00:00,13833,13902,69,22,FALSE,NA,"0.1.4","2022",22
"28","654",2022-10-02 04:00:00,13835,13902,67,22,FALSE,NA,"0.1.4","2022",22
"29","654",2022-10-02 05:00:00,13841,13902,61,22,FALSE,NA,"0.1.4","2022",22
"30","654",2022-10-02 06:00:00,13845,13902,57,22,FALSE,NA,"0.1.4","2022",22
"31","654",2022-10-02 07:00:00,13849,13902,53,22,FALSE,NA,"0.1.4","2022",22
