"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","310",2022-10-01 01:00:00,11027,11027,0,0,FALSE,NA,"0.1.4","2022",0
"2","310",2022-10-01 02:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"3","310",2022-10-01 03:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"4","310",2022-10-01 04:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"5","310",2022-10-01 05:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"6","310",2022-10-01 06:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"7","310",2022-10-01 07:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"8","310",2022-10-01 08:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"9","310",2022-10-01 09:00:00,11027,11028,1,1,FALSE,NA,"0.1.4","2022",1
"10","310",2022-10-01 10:00:00,11028,11028,0,1,FALSE,NA,"0.1.4","2022",1
"11","310",2022-10-01 11:00:00,11027,11028,1,1,FALSE,NA,"0.1.4","2022",1
"12","310",2022-10-01 12:00:00,11026,11028,2,1,FALSE,NA,"0.1.4","2022",1
"13","310",2022-10-01 13:00:00,11017,11028,11,1,FALSE,NA,"0.1.4","2022",1
"14","310",2022-10-01 14:00:00,11017,11028,11,1,FALSE,"jump1","0.1.4","2022",1
"15","310",2022-10-01 15:00:00,11007,11028,21,1,FALSE,NA,"0.1.4","2022",1
"16","310",2022-10-01 16:00:00,11007,11028,21,1,FALSE,"jump1","0.1.4","2022",1
"17","310",2022-10-01 17:00:00,11007,11028,21,1,FALSE,NA,"0.1.4","2022",1
"18","310",2022-10-01 18:00:00,11009,11028,19,1,FALSE,NA,"0.1.4","2022",1
"19","310",2022-10-01 19:00:00,11009,11028,19,1,FALSE,NA,"0.1.4","2022",1
"20","310",2022-10-01 20:00:00,11008,11028,20,1,FALSE,NA,"0.1.4","2022",1
"21","310",2022-10-01 21:00:00,11008,11028,20,1,FALSE,NA,"0.1.4","2022",1
