"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","311",2022-10-01,274,2022-10-01 09:00:00,2022-10-01 17:00:00,480,-54,-0.00168518518518532,NA,NA,NA,NA,NA,1
"2","311",2022-10-02,275,2022-10-02 10:00:00,2022-10-02 16:00:00,360,-81,-0.0045833333332945,2022-10-01 17:00:00,2022-10-02 10:00:00,1020,116,0.00171496961358222,1
"3","311",2022-10-03,276,2022-10-03 09:00:00,2022-10-03 16:00:00,420,-84,-0.00411044973548667,2022-10-02 16:00:00,2022-10-03 09:00:00,1020,71,0.00132582272676091,1
"4","311",2022-10-04,277,2022-10-04 09:00:00,2022-10-04 16:00:00,420,-115,-0.00479497354491755,2022-10-03 16:00:00,2022-10-04 09:00:00,1020,82,0.00150957459008063,1
"5","311",2022-10-05,278,2022-10-05 09:00:00,2022-10-05 17:00:00,480,-80,-0.0034791666666664,2022-10-04 16:00:00,2022-10-05 09:00:00,1020,104,0.00164674349272831,1
"6","311",2022-10-06,279,2022-10-06 09:00:00,2022-10-06 21:00:00,720,-80,-0.00215506715505786,2022-10-05 17:00:00,2022-10-06 09:00:00,960,84,0.00155909586056074,1
"7","311",2022-10-07,280,NA,NA,NA,NA,NA,2022-10-06 21:00:00,2022-10-07 11:00:00,840,40,0.00090575396824559,NA
"8","311",2022-10-08,281,2022-10-08 09:00:00,2022-10-08 16:00:00,420,-67,-0.00333333333329882,2022-10-07 15:00:00,2022-10-08 09:00:00,1080,46,0.000813352826501121,1
"9","311",2022-10-09,282,2022-10-09 08:00:00,2022-10-09 16:00:00,480,-122,-0.00435339506172846,2022-10-08 16:00:00,2022-10-09 08:00:00,960,29,0.00045206971677977,1
"10","311",2022-10-10,283,2022-10-10 10:00:00,2022-10-10 18:00:00,480,-95,-0.0040254629629629,2022-10-09 16:00:00,2022-10-10 10:00:00,1080,68,0.00108479532162859,1
"11","311",2022-10-11,284,2022-10-11 10:00:00,2022-10-11 15:00:00,300,-52,-0.00323015873025761,2022-10-10 18:00:00,2022-10-11 10:00:00,960,102,0.00169185729846283,1
"12","311",2022-10-12,285,2022-10-12 09:00:00,2022-10-12 20:00:00,660,-65,-0.00199397824400377,2022-10-11 15:00:00,2022-10-12 09:00:00,1080,32,0.000512183235864572,1
"13","311",2022-10-13,286,2022-10-13 10:00:00,2022-10-13 16:00:00,360,-59,-0.00332341269838176,2022-10-12 20:00:00,2022-10-13 10:00:00,840,28,0.000626984126978348,1
"14","311",2022-10-14,287,NA,NA,NA,NA,NA,2022-10-13 16:00:00,2022-10-14 11:00:00,1140,45,0.000777151211359057,NA
"15","311",2022-10-15,288,2022-10-15 10:00:00,2022-10-15 16:00:00,360,-133,-0.00659722222199971,2022-10-14 15:00:00,2022-10-15 10:00:00,1140,17,0.000262531328320981,1
"16","311",2022-10-16,289,2022-10-16 08:00:00,2022-10-16 17:00:00,540,-76,-0.00267676767674632,2022-10-15 16:00:00,2022-10-16 08:00:00,960,83,0.00130446623092357,1
"17","311",2022-10-17,290,2022-10-17 09:00:00,2022-10-17 15:00:00,360,-35,-0.00143849206343894,2022-10-16 17:00:00,2022-10-17 09:00:00,960,66,0.00127450980391553,1
"18","311",2022-10-18,291,NA,NA,NA,NA,NA,2022-10-17 15:00:00,2022-10-18 11:00:00,1200,47,0.000741883116886119,NA
"19","311",2022-10-19,292,2022-10-19 10:00:00,2022-10-19 19:00:00,540,-45,-0.00157575757576568,2022-10-18 15:00:00,2022-10-19 10:00:00,1140,39,0.000630952380956933,1
"20","311",2022-10-20,293,NA,NA,NA,NA,NA,2022-10-19 19:00:00,2022-10-20 11:00:00,960,15,0.000210035403049248,NA
"21","311",2022-10-21,294,NA,NA,NA,NA,NA,2022-10-20 15:00:00,2022-10-21 10:00:00,1140,92,0.00150386382622664,NA
"22","311",2022-10-23,296,NA,NA,NA,NA,NA,2022-10-21 14:00:00,2022-10-23 12:00:00,2760,185,0.000946766754035443,NA
"23","311",2022-10-25,298,NA,NA,NA,NA,NA,2022-10-24 03:00:00,2022-10-25 20:00:00,2460,201,0.00137432586950722,NA
"24","311",2022-10-26,299,2022-10-25 20:00:00,2022-10-26 04:00:00,480,-5,-0.000120370370370303,2022-10-26 04:00:00,2022-10-26 20:00:00,960,46,0.00103622004359372,NA
"25","311",2022-10-27,300,2022-10-26 20:00:00,2022-10-27 01:00:00,300,-4,-0.000150793650793824,2022-10-27 01:00:00,2022-10-27 11:00:00,600,4,0.000101010101010565,-1
"26","311",2022-10-28,301,2022-10-27 11:00:00,2022-10-28 11:00:00,1440,-6,-3.98504273504553e-05,NA,NA,NA,NA,NA,NA
"27","311",2022-10-31,304,NA,NA,NA,NA,NA,2022-10-28 11:00:00,2022-10-31 12:00:00,4380,180,0.0005281294993622,NA
"28","311",2022-11-01,305,2022-10-31 12:00:00,2022-11-01 01:00:00,780,-3,-5.31135531139754e-05,2022-11-01 09:00:00,2022-11-01 20:00:00,660,7,0.00013597513597848,NA
"29","311",2022-11-01,305,2022-11-01 04:00:00,2022-11-01 09:00:00,300,-4,-0.000182539682547616,NA,NA,NA,NA,NA,NA
"30","311",2022-11-02,306,2022-11-01 20:00:00,2022-11-02 03:00:00,420,-2,-4.29894179896035e-05,2022-11-02 03:00:00,2022-11-02 22:00:00,1140,17,0.000293859649121674,NA
"31","311",2022-11-03,307,2022-11-02 22:00:00,2022-11-03 07:00:00,540,-3,-5.63973063970338e-05,2022-11-03 07:00:00,2022-11-03 12:00:00,300,3,0.000119047619047578,-1
"32","311",2022-11-07,311,2022-11-05 08:00:00,2022-11-07 14:00:00,3240,-60,-0.000298941798942732,NA,NA,NA,NA,NA,NA
"33","311",2022-11-09,313,2022-11-08 12:00:00,2022-11-09 22:00:00,2040,-62,-0.000537529826746,NA,NA,NA,NA,NA,NA
"34","311",2022-11-10,314,2022-11-10 06:00:00,2022-11-10 18:00:00,720,-62,-0.00160941855832197,2022-11-09 22:00:00,2022-11-10 06:00:00,480,4,9.72222222224917e-05,1
"35","311",2022-11-11,315,2022-11-11 02:00:00,2022-11-11 18:00:00,960,-22,-0.000424155773418526,2022-11-10 18:00:00,2022-11-11 02:00:00,480,5,0.000134259259259327,NA
