"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","655",2022-10-01 01:00:00,11848,11848,0,0,FALSE,NA,"0.1.4","2022",0
"2","655",2022-10-01 02:00:00,11853,11853,0,5,FALSE,NA,"0.1.4","2022",5
"3","655",2022-10-01 03:00:00,11858,11858,0,10,FALSE,NA,"0.1.4","2022",10
"4","655",2022-10-01 04:00:00,11863,11863,0,15,FALSE,NA,"0.1.4","2022",15
"5","655",2022-10-01 05:00:00,11866,11866,0,18,FALSE,NA,"0.1.4","2022",18
"6","655",2022-10-01 06:00:00,11871,11871,0,23,FALSE,NA,"0.1.4","2022",23
"7","655",2022-10-01 07:00:00,11876,11876,0,28,FALSE,NA,"0.1.4","2022",28
"8","655",2022-10-01 08:00:00,11881,11881,0,33,FALSE,NA,"0.1.4","2022",33
"9","655",2022-10-01 09:00:00,11885,11885,0,37,FALSE,NA,"0.1.4","2022",37
"10","655",2022-10-01 10:00:00,11884,11885,1,37,FALSE,NA,"0.1.4","2022",37
"11","655",2022-10-01 11:00:00,11868,11885,17,37,FALSE,NA,"0.1.4","2022",37
"12","655",2022-10-01 12:00:00,11803,11885,82,37,FALSE,NA,"0.1.4","2022",37
"13","655",2022-10-01 13:00:00,11743,11885,142,37,FALSE,NA,"0.1.4","2022",37
"14","655",2022-10-01 14:00:00,11659,11885,226,37,FALSE,NA,"0.1.4","2022",37
"15","655",2022-10-01 15:00:00,11631,11885,254,37,FALSE,NA,"0.1.4","2022",37
"16","655",2022-10-01 16:00:00,11611,11885,274,37,FALSE,NA,"0.1.4","2022",37
"17","655",2022-10-01 17:00:00,11611,11885,274,37,FALSE,NA,"0.1.4","2022",37
"18","655",2022-10-01 18:00:00,11621,11885,264,37,FALSE,NA,"0.1.4","2022",37
"19","655",2022-10-01 19:00:00,11642,11885,243,37,FALSE,NA,"0.1.4","2022",37
"20","655",2022-10-01 20:00:00,11665,11885,220,37,FALSE,NA,"0.1.4","2022",37
"21","655",2022-10-01 21:00:00,11688,11885,197,37,FALSE,NA,"0.1.4","2022",37
"22","655",2022-10-01 22:00:00,11710,11885,175,37,FALSE,NA,"0.1.4","2022",37
"23","655",2022-10-01 23:00:00,11726,11885,159,37,FALSE,NA,"0.1.4","2022",37
"24","655",2022-10-02,11741.5,11885,143.5,37,FALSE,NA,"0.1.4","2022",37
"25","655",2022-10-02 01:00:00,11755,11885,130,37,FALSE,NA,"0.1.4","2022",37
"26","655",2022-10-02 02:00:00,11766,11885,119,37,FALSE,NA,"0.1.4","2022",37
"27","655",2022-10-02 03:00:00,11778,11885,107,37,FALSE,NA,"0.1.4","2022",37
"28","655",2022-10-02 04:00:00,11787,11885,98,37,FALSE,NA,"0.1.4","2022",37
"29","655",2022-10-02 05:00:00,11795,11885,90,37,FALSE,NA,"0.1.4","2022",37
"30","655",2022-10-02 06:00:00,11802,11885,83,37,FALSE,NA,"0.1.4","2022",37
"31","655",2022-10-02 07:00:00,11808,11885,77,37,FALSE,NA,"0.1.4","2022",37
"32","655",2022-10-02 08:00:00,11816,11885,69,37,FALSE,NA,"0.1.4","2022",37
"33","655",2022-10-02 09:00:00,11821,11885,64,37,FALSE,NA,"0.1.4","2022",37
"34","655",2022-10-02 10:00:00,11822,11885,63,37,FALSE,NA,"0.1.4","2022",37
"35","655",2022-10-02 11:00:00,11820,11885,65,37,FALSE,NA,"0.1.4","2022",37
"36","655",2022-10-02 12:00:00,11781,11885,104,37,FALSE,NA,"0.1.4","2022",37
"37","655",2022-10-02 13:00:00,11787,11885,98,37,FALSE,NA,"0.1.4","2022",37
"38","655",2022-10-02 14:00:00,11706,11885,179,37,FALSE,NA,"0.1.4","2022",37
"39","655",2022-10-02 15:00:00,11678,11885,207,37,FALSE,NA,"0.1.4","2022",37
"40","655",2022-10-02 16:00:00,11665,11885,220,37,FALSE,NA,"0.1.4","2022",37
"41","655",2022-10-02 17:00:00,11664,11885,221,37,FALSE,NA,"0.1.4","2022",37
