"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","656",2022-10-01,274,2022-10-01 09:00:00,2022-10-01 15:00:00,360,-136,-0.00678571428581606,NA,NA,NA,NA,NA,1
"2","656",2022-10-02,275,2022-10-02 10:00:00,2022-10-02 17:00:00,420,-151,-0.00700727513220343,2022-10-01 15:00:00,2022-10-02 10:00:00,1140,124,0.00210839598996828,1
"3","656",2022-10-03,276,2022-10-03 11:00:00,2022-10-03 16:00:00,300,-86,-0.00518253968265916,2022-10-02 17:00:00,2022-10-03 11:00:00,1080,122,0.00207358674462351,1
"4","656",2022-10-04,277,2022-10-04 09:00:00,2022-10-04 16:00:00,420,-112,-0.00426421957666798,2022-10-03 16:00:00,2022-10-04 09:00:00,1020,117,0.00219455911020808,1
"5","656",2022-10-05,278,2022-10-05 09:00:00,2022-10-05 18:00:00,540,-40,-0.00148484848485797,2022-10-04 16:00:00,2022-10-05 09:00:00,1020,134,0.00250286664375013,1
"6","656",2022-10-06,279,2022-10-06 10:00:00,2022-10-06 16:00:00,360,-99,-0.00496031746027423,2022-10-05 18:00:00,2022-10-06 10:00:00,960,127,0.00227328431371799,1
"7","656",2022-10-07,280,2022-10-07 08:00:00,2022-10-07 16:00:00,480,-81,-0.00324999999999997,2022-10-06 16:00:00,2022-10-07 08:00:00,960,84,0.00161492374724857,1
"8","656",2022-10-08,281,2022-10-08 08:00:00,2022-10-08 16:00:00,480,-85,-0.00319444444444441,2022-10-07 16:00:00,2022-10-08 08:00:00,960,92,0.00186070261438293,1
"9","656",2022-10-09,282,2022-10-09 09:00:00,2022-10-09 16:00:00,420,-48,-0.00187499999994283,2022-10-08 16:00:00,2022-10-09 09:00:00,1020,87,0.00157407407408505,1
"10","656",2022-10-10,283,2022-10-10 10:00:00,2022-10-10 17:00:00,420,-100,-0.0048544973544451,2022-10-09 16:00:00,2022-10-10 10:00:00,1080,91,0.00160818713448588,1
"11","656",2022-10-11,284,2022-10-11 09:00:00,2022-10-11 16:00:00,420,-99,-0.0043353174601728,2022-10-10 17:00:00,2022-10-11 09:00:00,960,113,0.00218647875814675,1
"12","656",2022-10-12,285,2022-10-12 10:00:00,2022-10-12 17:00:00,420,-108,-0.00513558201052813,2022-10-11 16:00:00,2022-10-12 10:00:00,1080,88,0.00150852826509983,1
"13","656",2022-10-13,286,2022-10-13 08:00:00,2022-10-13 18:00:00,600,-95,-0.00333333333330785,2022-10-12 17:00:00,2022-10-13 08:00:00,900,75,0.0015518790849673,1
"14","656",2022-10-14,287,2022-10-14 09:00:00,2022-10-14 16:00:00,420,-85,-0.00360449735445438,2022-10-13 18:00:00,2022-10-14 09:00:00,900,85,0.00177185457516342,1
"15","656",2022-10-15,288,2022-10-15 08:00:00,2022-10-15 16:00:00,480,-130,-0.00429861111111108,2022-10-14 16:00:00,2022-10-15 08:00:00,960,68,0.00136710239650783,1
"16","656",2022-10-16,289,2022-10-16 10:00:00,2022-10-16 17:00:00,420,-106,-0.00418485449739412,2022-10-15 16:00:00,2022-10-16 10:00:00,1080,92,0.00173075048732076,1
"17","656",2022-10-17,290,2022-10-17 12:00:00,2022-10-17 17:00:00,300,-60,-0.00392857142866789,2022-10-16 17:00:00,2022-10-17 12:00:00,1140,142,0.00240904344193085,1
"18","656",2022-10-18,291,2022-10-18 09:00:00,2022-10-18 16:00:00,420,-61,-0.00261904761901611,2022-10-17 17:00:00,2022-10-18 09:00:00,960,87,0.00164351851853249,1
"19","656",2022-10-19,292,2022-10-19 09:00:00,2022-10-19 17:00:00,480,-81,-0.00342592592592589,2022-10-18 16:00:00,2022-10-19 09:00:00,1020,75,0.00137828230709367,1
"20","656",2022-10-20,293,NA,NA,NA,NA,NA,2022-10-19 17:00:00,2022-10-20 12:00:00,1140,59,0.00102662907267826,NA
"21","656",2022-10-21,294,2022-10-21 09:00:00,2022-10-21 14:00:00,300,-17,-0.000825396825423341,2022-10-20 16:00:00,2022-10-21 09:00:00,1020,119,0.00210640981540295,1
"22","656",2022-10-23,296,NA,NA,NA,NA,NA,2022-10-21 14:00:00,2022-10-23 01:00:00,2100,330,0.00246610896610897,NA
"23","656",2022-10-25,298,NA,NA,NA,NA,NA,2022-10-23 04:00:00,2022-10-25 14:00:00,3480,146,0.000728756737451719,NA
"24","656",2022-10-26,299,2022-10-26 12:00:00,2022-10-26 17:00:00,300,-1,-3.96825396841582e-05,2022-10-25 17:00:00,2022-10-26 12:00:00,1140,28,0.000481307435250049,NA
"25","656",2022-10-27,300,NA,NA,NA,NA,NA,2022-10-27 12:00:00,2022-10-27 17:00:00,300,2,0.000103174603177194,-1
"26","656",2022-10-28,301,2022-10-27 17:00:00,2022-10-28,420,-2.5,-8.43253968248855e-05,NA,NA,NA,NA,NA,NA
"27","656",2022-10-31,304,2022-10-31 12:00:00,2022-10-31 19:00:00,420,-3,-8.59788359780713e-05,2022-10-28,2022-10-31 12:00:00,5040,103.5,0.000329609363125057,1
"28","656",2022-11-01,305,2022-11-01 01:00:00,2022-11-01 09:00:00,480,-2,-3.70370370370034e-05,2022-10-31 19:00:00,2022-11-01 01:00:00,360,11,0.000347222222210578,1
