"","series","ts","value","max","twd","gro_yr","frost","flags","version","yr","gro_tot"
"1","652",2022-10-01 01:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"2","652",2022-10-01 02:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"3","652",2022-10-01 03:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"4","652",2022-10-01 04:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"5","652",2022-10-01 05:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"6","652",2022-10-01 06:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"7","652",2022-10-01 07:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"8","652",2022-10-01 08:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"9","652",2022-10-01 09:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"10","652",2022-10-01 10:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"11","652",2022-10-01 11:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"12","652",2022-10-01 12:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"13","652",2022-10-01 13:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"14","652",2022-10-01 14:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"15","652",2022-10-01 15:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"16","652",2022-10-01 16:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"17","652",2022-10-01 17:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"18","652",2022-10-01 18:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"19","652",2022-10-01 19:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"20","652",2022-10-01 20:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
"21","652",2022-10-01 21:00:00,NA,NA,NA,NA,NA,NA,"0.1.4","2022",NA
