"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","HQSWP119",2023-01-30,30,2023-01-29 13:15:00,2023-01-30 19:00:00,1785,-73,-0.000400101087267243,NA,NA,NA,NA,NA,NA
"2","HQSWP119",2023-01-31,31,NA,NA,NA,NA,NA,2023-01-30 19:00:00,2023-01-31 02:00:00,420,9,0.000380405035570468,NA
"3","HQSWP119",2023-03-19,78,2023-03-18 10:30:00,2023-03-19 00:45:00,855,-2,-2.00969987797049e-05,NA,NA,NA,NA,NA,NA
"4","HQSWP119",2023-03-23,82,2023-03-22 09:30:00,2023-03-23 01:15:00,945,-3,-2.84900284900285e-05,NA,NA,NA,NA,NA,NA
"5","HQSWP119",2023-04-21,111,2023-04-21 04:45:00,2023-04-21 17:15:00,750,-2,-1.01558572147788e-05,NA,NA,NA,NA,NA,NA
"6","HQSWP119",2023-04-26,116,2023-04-26 09:30:00,2023-04-26 23:30:00,840,-4,-3.89623483996159e-05,NA,NA,NA,NA,NA,NA
"7","HQSWP119",2023-04-27,117,NA,NA,NA,NA,NA,2023-04-26 23:30:00,2023-04-27 10:45:00,675,2,2.08311919690278e-05,NA
"8","HQSWP119",2023-04-29,119,2023-04-27 10:45:00,2023-04-29 01:45:00,2340,-20,-0.00013032069026594,2023-04-29 01:45:00,2023-04-29 16:30:00,885,3,3.13358649007417e-05,NA
"9","HQSWP119",2023-04-30,120,2023-04-29 16:30:00,2023-04-30,450,-4,-0.000120519713261868,2023-04-30,2023-04-30 13:15:00,795,3,4.29875272642986e-05,NA
"10","HQSWP119",2023-05-04,124,NA,NA,NA,NA,NA,2023-05-01 06:30:00,2023-05-04 05:45:00,4275,16,6.06744560531377e-05,NA
"11","HQSWP119",2023-05-05,125,NA,NA,NA,NA,NA,2023-05-05 02:00:00,2023-05-05 09:30:00,450,11,0.000304659498207294,-1
"12","HQSWP119",2023-05-07,127,2023-05-07 15:30:00,2023-05-07 23:45:00,495,-4,-9.99915117564297e-05,2023-05-06 07:30:00,2023-05-07 15:30:00,1920,34,0.000256062413038986,1
"13","HQSWP119",2023-05-10,130,2023-05-10 11:00:00,2023-05-10 19:00:00,480,-5,-4.15923945335845e-05,2023-05-07 23:45:00,2023-05-10 11:00:00,3555,19,8.57560332539182e-05,1
"14","HQSWP119",2023-05-11,131,2023-05-11 17:00:00,2023-05-11 22:30:00,330,-11,-0.000362318840578057,2023-05-10 19:00:00,2023-05-11 17:00:00,1320,75,0.00103416184314489,1
"15","HQSWP119",2023-05-12,132,2023-05-12 16:45:00,2023-05-12 22:30:00,345,-22,-0.000302898550730327,2023-05-11 22:30:00,2023-05-12 16:45:00,1095,11,0.000101295816364231,1
"16","HQSWP119",2023-05-13,133,NA,NA,NA,NA,NA,2023-05-12 22:30:00,2023-05-13 18:00:00,1170,22,0.000131126257708348,NA
"17","HQSWP119",2023-05-14,134,NA,NA,NA,NA,NA,2023-05-13 22:00:00,2023-05-14 17:45:00,1185,24,0.000304396520288108,NA
"18","HQSWP119",2023-05-15,135,2023-05-14 17:45:00,2023-05-15 05:00:00,675,-11,-0.000167814437934714,2023-05-15 05:00:00,2023-05-15 14:15:00,555,44,0.00134113870951027,-1
"19","HQSWP119",2023-05-16,136,2023-05-15 14:15:00,2023-05-16 03:00:00,765,-7,-3.04979272791795e-05,NA,NA,NA,NA,NA,NA
"20","HQSWP119",2023-05-17,137,NA,NA,NA,NA,NA,2023-05-16 03:00:00,2023-05-17 17:00:00,2280,174,0.00133761319520786,NA
"21","HQSWP119",2023-05-18,138,2023-05-18 14:15:00,2023-05-18 23:30:00,555,-10,-0.000124010650324374,2023-05-17 20:45:00,2023-05-18 14:15:00,1050,29,0.000348759221997624,1
"22","HQSWP119",2023-05-19,139,2023-05-19 14:45:00,2023-05-19 22:45:00,480,-10,-0.000230986333928614,2023-05-18 23:30:00,2023-05-19 14:45:00,915,61,0.00113671274961546,1
"23","HQSWP119",2023-05-20,140,2023-05-20 17:00:00,2023-05-20 22:30:00,330,-4,-0.00018115942029166,2023-05-19 22:45:00,2023-05-20 17:00:00,1095,77,0.00149197416594481,1
"24","HQSWP119",2023-05-21,141,NA,NA,NA,NA,NA,2023-05-20 22:30:00,2023-05-21 17:15:00,1125,68,0.00114060909850051,NA
"25","HQSWP119",2023-05-22,142,2023-05-21 17:15:00,2023-05-22 13:30:00,1215,-337,-0.000844014419617365,NA,NA,NA,NA,NA,NA
"26","HQSWP119",2023-05-23,143,2023-05-23 08:30:00,2023-05-23 12:45:00,255,-404,-0.0150762527233076,2023-05-23 12:45:00,2023-05-23 21:15:00,510,420,0.0136619981325521,NA
"27","HQSWP119",2023-05-24,144,2023-05-23 21:15:00,2023-05-24 14:45:00,1050,-342,-0.000657612340708874,NA,NA,NA,NA,NA,NA
"28","HQSWP119",2023-05-25,145,NA,NA,NA,NA,NA,2023-05-25 12:00:00,2023-05-25 17:30:00,330,479,0.00875713658325438,NA
"29","HQSWP119",2023-05-26,146,2023-05-25 17:30:00,2023-05-26 12:45:00,1155,-480,-0.00622175293061229,NA,NA,NA,NA,NA,NA
"30","HQSWP119",2023-05-27,147,2023-05-26 15:15:00,2023-05-27 11:30:00,1215,-513,-0.00656422740039555,NA,NA,NA,NA,NA,NA
"31","HQSWP119",2023-05-28,148,2023-05-28 07:00:00,2023-05-28 13:15:00,375,-1109,-0.0251099715099435,2023-05-27 11:30:00,2023-05-28 07:00:00,1170,553,0.00199058747159231,NA
"32","HQSWP119",2023-05-28,148,NA,NA,NA,NA,NA,2023-05-28 13:15:00,2023-05-28 18:45:00,330,591,0.0183388230126454,NA
"33","HQSWP119",2023-05-29,149,2023-05-28 18:45:00,2023-05-29 00:30:00,345,-533,-0.016166183575715,2023-05-29 00:30:00,2023-05-29 11:00:00,630,1135,0.00521678579822725,NA
"34","HQSWP119",2023-05-29,149,NA,NA,NA,NA,NA,2023-05-29 13:00:00,2023-05-29 22:15:00,555,623,0.0139323534060278,NA
"35","HQSWP119",2023-05-30,150,2023-05-29 22:15:00,2023-05-30 13:15:00,900,-1840,-0.0348112697571316,NA,NA,NA,NA,NA,NA
"36","HQSWP119",2023-05-31,151,2023-05-30 15:45:00,2023-05-31,495,-653,-0.0130825906119074,NA,NA,NA,NA,NA,NA
"37","HQSWP119",2023-05-31,151,2023-05-31 04:00:00,2023-05-31 14:45:00,645,-1873,-0.0281858899067958,NA,NA,NA,NA,NA,NA
"38","HQSWP119",2023-06-01,152,2023-06-01 01:30:00,2023-06-01 08:15:00,405,-751,-0.0083293802835778,2023-05-31 14:45:00,2023-06-01 01:30:00,645,518,0.00220875420875594,NA
"39","HQSWP119",2023-06-01,152,NA,NA,NA,NA,NA,2023-06-01 08:15:00,2023-06-01 16:30:00,495,1474,0.0406629884267325,NA
"40","HQSWP119",2023-06-02,153,2023-06-01 16:30:00,2023-06-02 13:45:00,1275,-1678,-0.0149330768572083,NA,NA,NA,NA,NA,NA
"41","HQSWP119",2023-06-03,154,2023-06-03 03:45:00,2023-06-03 08:45:00,300,-289,-0.00396248196265142,2023-06-02 13:45:00,2023-06-03 03:45:00,840,836,0.0173565378964677,NA
"42","HQSWP119",2023-06-04,155,2023-06-03 12:15:00,2023-06-04 03:30:00,915,-1394,-0.0131427480210962,2023-06-04 03:30:00,2023-06-04 13:15:00,585,704,0.0117462129109298,NA
"43","HQSWP119",2023-06-04,155,2023-06-04 13:15:00,2023-06-04 18:30:00,315,-784,-0.016447706882638,NA,NA,NA,NA,NA,NA
"44","HQSWP119",2023-06-05,156,NA,NA,NA,NA,NA,2023-06-05 11:00:00,2023-06-05 20:30:00,570,1409,0.0181403508771876,NA
"45","HQSWP119",2023-06-07,158,2023-06-07 09:15:00,2023-06-07 22:15:00,780,-1668,-0.0246734397677815,2023-06-05 22:45:00,2023-06-07 09:15:00,2070,1180,0.00214179960379295,NA
"46","HQSWP119",2023-06-08,159,2023-06-08 05:45:00,2023-06-08 17:00:00,675,-1089,-0.0319533696506981,2023-06-07 22:15:00,2023-06-08 05:45:00,450,1514,0.00410013440899678,1
"47","HQSWP119",2023-06-09,160,2023-06-09 14:00:00,2023-06-09 21:30:00,450,-984,-0.00997028076457719,2023-06-08 17:00:00,2023-06-09 14:00:00,1260,2942,0.0144862115389291,1
"48","HQSWP119",2023-06-10,161,2023-06-10 02:15:00,2023-06-10 21:30:00,1155,-1775,-0.0249062376910451,2023-06-09 21:30:00,2023-06-10 02:15:00,285,341,0.0100893901420352,NA
"49","HQSWP119",2023-06-12,163,2023-06-12 12:00:00,2023-06-12 20:15:00,495,-32,-0.000694168576520567,2023-06-10 21:30:00,2023-06-12 03:00:00,1770,1735,0.0167509521698181,NA
"50","HQSWP119",2023-06-12,163,NA,NA,NA,NA,NA,2023-06-12 04:15:00,2023-06-12 12:00:00,465,723,0.0230674351035243,NA
"51","HQSWP119",2023-06-13,164,2023-06-12 22:15:00,2023-06-13 14:45:00,990,-1011,-0.00790381130592217,NA,NA,NA,NA,NA,NA
"52","HQSWP119",2023-06-14,165,NA,NA,NA,NA,NA,2023-06-13 14:45:00,2023-06-14 00:30:00,585,1618,0.0177317768047091,NA
"53","HQSWP119",2023-06-16,167,NA,NA,NA,NA,NA,2023-06-14 02:15:00,2023-06-16 22:15:00,4080,1987,0.00709198853601124,NA
"54","HQSWP119",2023-06-18,169,2023-06-18 12:30:00,2023-06-18 19:15:00,405,-521,-0.00429270814385728,2023-06-17 00:30:00,2023-06-18 12:30:00,2160,1239,0.00332549919231958,1
"55","HQSWP119",2023-06-19,170,2023-06-19 08:15:00,2023-06-19 15:45:00,450,-1101,-0.0300292712067026,2023-06-18 19:15:00,2023-06-19 08:15:00,780,517,0.0012009711695252,1
"56","HQSWP119",2023-06-20,171,2023-06-19 23:15:00,2023-06-20 04:45:00,330,-1521,-0.0323825208609747,NA,NA,NA,NA,NA,NA
"57","HQSWP119",2023-06-21,172,2023-06-21 14:30:00,2023-06-21 22:45:00,495,-3051,-0.115965198199108,2023-06-20 04:45:00,2023-06-21 07:15:00,1590,1199,0.00257409366693446,NA
"58","HQSWP119",2023-06-21,172,NA,NA,NA,NA,NA,2023-06-21 09:15:00,2023-06-21 14:30:00,315,1145,0.0394827153510972,NA
"59","HQSWP119",2023-06-22,173,2023-06-22 03:15:00,2023-06-22 19:45:00,990,-330,-0.000976667464799709,2023-06-21 22:45:00,2023-06-22 03:15:00,270,928,0.0346725146184904,NA
"60","HQSWP119",2023-06-23,174,2023-06-22 20:15:00,2023-06-23 02:45:00,390,-1537,-0.030612535612821,NA,NA,NA,NA,NA,NA
"61","HQSWP119",2023-06-24,175,NA,NA,NA,NA,NA,2023-06-23 02:45:00,2023-06-24 07:15:00,1710,1730,0.00875885741341795,NA
"62","HQSWP119",2023-06-25,176,2023-06-24 07:15:00,2023-06-25 03:30:00,1215,-2410,-0.0130540509927058,2023-06-25 03:30:00,2023-06-25 18:45:00,915,1243,0.0240373317590489,NA
"63","HQSWP119",2023-06-28,179,NA,NA,NA,NA,NA,2023-06-25 21:45:00,2023-06-28 12:15:00,3750,3113,0.00974998166065061,NA
"64","HQSWP119",2023-06-29,180,2023-06-28 12:15:00,2023-06-29 00:15:00,720,-1799,-0.0457439909297052,NA,NA,NA,NA,NA,1
"65","HQSWP119",2023-06-30,181,NA,NA,NA,NA,NA,2023-06-29 12:30:00,2023-06-30 08:15:00,1185,1296,0.0215820629353878,NA
"66","HQSWP119",2023-07-01,182,NA,NA,NA,NA,NA,2023-06-30 09:45:00,2023-07-01 03:00:00,1035,512,0.00229084652845296,NA
"67","HQSWP119",2023-07-01,182,NA,NA,NA,NA,NA,2023-07-01 06:15:00,2023-07-01 14:45:00,510,488,0.00258201058202197,NA
"68","HQSWP119",2023-07-02,183,2023-07-01 14:45:00,2023-07-02 05:30:00,885,-487,-0.000255873545187225,2023-07-02 05:30:00,2023-07-02 23:30:00,1080,276,0.000298826223484956,NA
"69","HQSWP119",2023-07-03,184,2023-07-02 23:30:00,2023-07-03 10:00:00,630,-276,-0.00214084365249661,NA,NA,NA,NA,NA,NA
"70","HQSWP119",2023-07-04,185,2023-07-04 02:45:00,2023-07-04 08:15:00,330,-1162,-0.0336202605761936,2023-07-03 10:00:00,2023-07-04 02:45:00,1005,1966,0.0289920142106338,1
"71","HQSWP119",2023-07-05,186,2023-07-05 02:00:00,2023-07-05 11:30:00,570,-1620,-0.0177156995054726,2023-07-04 08:15:00,2023-07-05 02:00:00,1065,1686,0.0203051970711539,1
"72","HQSWP119",2023-07-06,187,NA,NA,NA,NA,NA,2023-07-05 11:30:00,2023-07-06 02:45:00,915,1281,0.0335211206522533,NA
"73","HQSWP119",2023-07-06,187,NA,NA,NA,NA,NA,2023-07-06 04:45:00,2023-07-06 19:30:00,885,1281,0.00747260041368906,NA
"74","HQSWP119",2023-07-07,188,2023-07-06 19:30:00,2023-07-07 03:30:00,480,-1280,-0.0441299019610086,2023-07-07 10:15:00,2023-07-07 19:00:00,525,1240,0.0407273702273702,NA
"75","HQSWP119",2023-07-07,188,2023-07-07 05:30:00,2023-07-07 10:15:00,285,-881,-0.0556725146187368,NA,NA,NA,NA,NA,NA
