"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","HQSWP2577",2023-06-02,153,2023-06-02 14:00:00,2023-06-02 21:30:00,450,-2,-6.00358422940075e-05,NA,NA,NA,NA,NA,1
"2","HQSWP2577",2023-06-03,154,2023-06-03 11:30:00,2023-06-03 21:30:00,600,-2,-1.99380565235318e-05,2023-06-02 21:30:00,2023-06-03 11:30:00,840,3,4.42197447642173e-05,1
"3","HQSWP2577",2023-06-04,155,NA,NA,NA,NA,NA,2023-06-03 21:30:00,2023-06-04 13:30:00,960,6,7.82828282829055e-05,NA
"4","HQSWP2577",2023-06-05,156,2023-06-04 13:30:00,2023-06-05 00:15:00,645,-5,-0.000131391433716263,2023-06-05 00:15:00,2023-06-05 14:00:00,825,20,0.000348636743374626,NA
"5","HQSWP2577",2023-06-06,157,2023-06-05 14:00:00,2023-06-06 02:15:00,735,-17,-0.0004333466720009,2023-06-06 02:15:00,2023-06-06 16:30:00,855,15,0.000321210194781842,NA
"6","HQSWP2577",2023-06-06,157,2023-06-06 16:30:00,2023-06-06 23:45:00,435,-14,-0.000525274996902619,NA,NA,NA,NA,NA,NA
"7","HQSWP2577",2023-06-07,158,NA,NA,NA,NA,NA,2023-06-06 23:45:00,2023-06-07 17:15:00,1050,21,0.000369252552348933,NA
"8","HQSWP2577",2023-06-08,159,2023-06-07 17:15:00,2023-06-08 00:15:00,420,-18,-0.000721401204160177,2023-06-08 00:15:00,2023-06-08 13:15:00,780,51,0.00117987242201786,NA
"9","HQSWP2577",2023-06-09,160,2023-06-08 13:15:00,2023-06-09,645,-30,-0.000690862109467939,2023-06-09,2023-06-09 15:15:00,915,45,0.00094081125017101,NA
"10","HQSWP2577",2023-06-10,161,2023-06-09 15:15:00,2023-06-10 01:30:00,615,-12,-0.000391828503003955,2023-06-10 01:30:00,2023-06-10 13:15:00,705,35,0.000774623679257534,-1
"11","HQSWP2577",2023-06-11,162,2023-06-10 13:15:00,2023-06-11 00:30:00,675,-23,-0.000651043272689418,2023-06-11 00:30:00,2023-06-11 15:00:00,870,33,0.000702902785903045,NA
