"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","HQSWP118",2023-05-14,134,2023-05-14 13:00:00,2023-05-14 22:45:00,585,-8,-0.000255367938295229,NA,NA,NA,NA,NA,1
"2","HQSWP118",2023-05-15,135,2023-05-15 12:00:00,2023-05-15 20:30:00,510,-5,-9.30594460009251e-05,2023-05-14 22:45:00,2023-05-15 12:00:00,795,5,8.0469262859263e-05,1
"3","HQSWP118",2023-05-16,136,2023-05-16 10:00:00,2023-05-16 21:30:00,690,-8,-0.000173065063212935,2023-05-15 20:30:00,2023-05-16 10:00:00,810,6,0.000102132435465608,1
"4","HQSWP118",2023-05-17,137,2023-05-17 16:15:00,2023-05-17 21:45:00,330,-3,-0.000106499780416279,2023-05-16 21:30:00,2023-05-17 16:15:00,1125,13,0.000127394243183718,1
"5","HQSWP118",2023-05-18,138,NA,NA,NA,NA,NA,2023-05-17 21:45:00,2023-05-18 12:15:00,870,8,0.000158192090396685,NA
"6","HQSWP118",2023-05-19,139,2023-05-18 12:15:00,2023-05-19 02:30:00,855,-16,-0.000382492369628302,2023-05-19 02:30:00,2023-05-19 12:00:00,570,5,0.000113810166442322,-1
"7","HQSWP118",2023-05-20,140,2023-05-19 12:00:00,2023-05-20 02:45:00,885,-6,-0.000131209286529104,2023-05-20 02:45:00,2023-05-20 12:45:00,600,5,0.000109175377468399,NA
"8","HQSWP118",2023-05-20,140,2023-05-20 12:45:00,2023-05-20 19:00:00,375,-3,-0.000106742640075746,NA,NA,NA,NA,NA,NA
"9","HQSWP118",2023-05-21,141,NA,NA,NA,NA,NA,2023-05-20 19:00:00,2023-05-21 14:15:00,1155,6,5.99962625277071e-05,NA
"10","HQSWP118",2023-05-22,142,2023-05-21 14:15:00,2023-05-22 03:45:00,810,-4,-6.86227352897956e-05,2023-05-22 03:45:00,2023-05-22 13:00:00,555,5,0.00011841801315766,-1
