"","series","day","doy","shrink_start","shrink_end","shrink_dur","shrink_amp","shrink_slope","exp_start","exp_end","exp_dur","exp_amp","exp_slope","phase_class"
"1","PC07_5445",2023-01-13,13,2023-01-09 10:45:00,2023-01-13 15:00:00,6015,-6,-1.27472881072769e-05,NA,NA,NA,NA,NA,NA
"2","PC07_5445",2023-01-30,30,2023-01-29 08:30:00,2023-01-30 22:00:00,2250,-5,-1.34193098640582e-05,NA,NA,NA,NA,NA,NA
"3","PC07_5445",2023-02-01,32,NA,NA,NA,NA,NA,2023-01-30 22:00:00,2023-02-01 05:30:00,1890,10,7.72104007834563e-05,NA
"4","PC07_5445",2023-02-04,35,2023-02-01 05:30:00,2023-02-04,3990,-6,-2.01703319173307e-05,NA,NA,NA,NA,NA,NA
"5","PC07_5445",2023-02-09,40,2023-02-09 18:45:00,2023-02-09 23:00:00,255,-2,-0.000107785804383472,NA,NA,NA,NA,NA,1
"6","PC07_5445",2023-02-11,42,2023-02-11 12:45:00,2023-02-11 23:15:00,630,-2,-2.73499110712939e-05,NA,NA,NA,NA,NA,1
"7","PC07_5445",2023-02-12,43,2023-02-12 10:45:00,2023-02-12 22:45:00,720,-2,-1.2811791383219e-05,2023-02-11 23:15:00,2023-02-12 10:45:00,690,2,3.23774283072937e-05,1
"8","PC07_5445",2023-02-14,45,NA,NA,NA,NA,NA,2023-02-12 22:45:00,2023-02-14 04:45:00,1800,4,3.18460311008734e-05,NA
"9","PC07_5445",2023-02-15,46,2023-02-15 15:45:00,2023-02-15 20:30:00,285,-2,-8.60484544696457e-05,2023-02-14 20:45:00,2023-02-15 15:45:00,1140,2,2.00968622021573e-05,1
"10","PC07_5445",2023-02-21,52,NA,NA,NA,NA,NA,2023-02-21,2023-02-21 17:15:00,1035,2,1.90126264835173e-05,NA
"11","PC07_5445",2023-02-24,55,NA,NA,NA,NA,NA,2023-02-22 03:45:00,2023-02-24 01:00:00,2715,4,1.14967201281908e-05,NA
"12","PC07_5445",2023-02-25,56,2023-02-24 01:00:00,2023-02-25 22:30:00,2730,-23,-0.000159439435989755,NA,NA,NA,NA,NA,NA
"13","PC07_5445",2023-02-26,57,NA,NA,NA,NA,NA,2023-02-25 22:30:00,2023-02-26 10:45:00,735,11,0.00026725356809595,NA
"14","PC07_5445",2023-02-27,58,2023-02-26 10:45:00,2023-02-27 21:00:00,2055,-3,-1.22555081926153e-05,NA,NA,NA,NA,NA,NA
"15","PC07_5445",2023-02-28,59,NA,NA,NA,NA,NA,2023-02-27 21:00:00,2023-02-28 02:30:00,330,1,1.20772946861907e-05,NA
